,word1,word2,similarity
1530,blue-j,bright-j,25.000000
1531,cold-j,misty-j,25.000000
1532,floor-n,skyscraper-n,25.000000
1533,coast-n,valley-n,25.000000
1534,ceiling-n,stair-n,25.000000
1535,couple-n,live-v,25.000000
1536,red-j,stripe-n,25.000000
1537,sing-v,write-v,25.000000
1538,hang-v,stand-v,25.000000
1539,meat-n,pepper-n,25.000000
1540,insect-n,mammal-n,25.000000
1541,track-n,vinyl-n,25.000000
1542,show-n,sketch-n,25.000000
1543,clothes-n,cute-j,25.000000
1544,harbour-n,sink-v,25.000000
1545,dude-n,sexy-j,25.000000
1546,blue-j,shade-n,25.000000
1547,garden-n,house-n,25.000000
1548,crane-n,wild-j,25.000000
1549,feel-v,tear-n,24.000000
1550,bar-n,relax-v,24.000000
1551,breakfast-n,sleep-v,24.000000
1552,shore-n,valley-n,24.000000
1553,amphibian-n,wild-j,24.000000
1554,door-n,kitchen-n,24.000000
1555,sexy-j,smile-n,24.000000
1556,stripe-n,white-j,24.000000
1557,family-n,male-n,24.000000
1558,hummingbird-n,mammal-n,24.000000
1559,amphibian-n,dragonfly-n,24.000000
1560,rice-n,yellow-j,24.000000
1561,happy-j,time-n,24.000000
1562,line-n,street-n,24.000000
1563,black-j,skirt-n,24.000000
1564,porch-n,wall-n,24.000000
1565,drop-v,hang-v,24.000000
1566,mist-n,sunny-j,24.000000
1567,pepper-n,strawberry-n,24.000000
1568,ruin-n,skyline-n,24.000000
1569,nude-j,painting-n,24.000000
1570,diner-n,patio-n,24.000000
1571,bridge-n,ford-n,24.000000
1572,blonde-j,cute-j,24.000000
1573,morning-n,weather-n,24.000000
1574,dress-n,match-n,24.000000
1575,fungus-n,rust-n,24.000000
1576,stripe-n,yellow-j,24.000000
1577,chapel-n,tower-n,24.000000
1578,feather-n,wild-j,24.000000
1579,cake-n,christmas-n,24.000000
1580,bright-j,raspberry-n,24.000000
1581,harbor-n,sink-v,24.000000
1582,barn-n,owl-n,24.000000
1583,daisy-n,purple-j,24.000000
1584,frost-n,grass-n,24.000000
1585,blue-j,shirt-n,24.000000
1586,post-v,view-n,24.000000
1587,hawk-n,mammal-n,24.000000
1588,garden-n,kitchen-n,24.000000
1589,bright-j,purple-j,24.000000
1590,cute-j,haircut-n,24.000000
1591,hawk-n,reptile-n,24.000000
1592,fun-n,lego-n,24.000000
1593,snow-n,sunshine-n,24.000000
1594,bloom-n,purple-j,24.000000
1595,family-n,female-j,24.000000
1596,orange-j,salad-n,24.000000
1597,architecture-n,shade-n,24.000000
1598,bedroom-n,stair-n,24.000000
1599,hill-n,town-n,24.000000
1600,bread-n,dessert-n,24.000000
1601,cathedral-n,step-n,24.000000
1602,bedroom-n,staircase-n,24.000000
1603,shore-n,town-n,24.000000
1604,bench-n,game-n,24.000000
1605,mist-n,sunlight-n,24.000000
1606,fountain-n,marble-n,24.000000
1607,makeup-n,reflection-n,24.000000
1608,cocktail-n,relax-v,24.000000
1609,sketch-n,texture-n,24.000000
1610,deer-n,elephant-n,24.000000
1611,bed-n,ceiling-n,24.000000
1612,evening-n,relax-v,24.000000
1613,berry-n,ivy-n,24.000000
1614,ruin-n,village-n,24.000000
1615,cafe-n,street-n,24.000000
1616,palm-n,twig-n,24.000000
1617,frost-n,spring-n,24.000000
1618,daisy-n,pink-j,24.000000
1619,dirty-j,hand-n,24.000000
1620,arch-n,wall-n,24.000000
1621,porch-n,room-n,24.000000
1622,cottage-n,scenery-n,24.000000
1623,fruit-n,meat-n,24.000000
1624,cute-j,smile-n,24.000000
1625,bath-n,floor-n,24.000000
1626,old-j,town-n,24.000000
1627,skirt-n,white-j,24.000000
1628,glitter-v,misty-j,23.000000
1629,fire-n,sand-n,23.000000
1630,sit-v,staircase-n,23.000000
1631,blue-j,dark-j,23.000000
1632,nail-n,rusty-j,23.000000
1633,ceiling-n,marble-n,23.000000
1634,basket-n,dinner-n,23.000000
1635,card-n,party-n,23.000000
1636,bright-j,foliage-n,23.000000
1637,cold-j,drip-v,23.000000
1638,lamb-n,snow-n,23.000000
1639,cafe-n,relax-v,23.000000
1640,cathedral-n,ruin-n,23.000000
1641,hill-n,river-n,23.000000
1642,friend-n,night-n,23.000000
1643,orange-j,shade-n,23.000000
1644,live-v,male-n,23.000000
1645,coffee-n,lunch-n,23.000000
1646,key-j,palace-n,23.000000
1647,shop-n,show-n,23.000000
1648,burger-n,dessert-n,23.000000
1649,morning-n,relax-v,23.000000
1650,craft-n,note-n,23.000000
1651,dessert-n,sandwich-n,23.000000
1652,dirty-j,feel-v,23.000000
1653,beer-n,patio-n,23.000000
1654,eat-v,frozen-j,23.000000
1655,brick-n,porch-n,23.000000
1656,ceiling-n,door-n,23.000000
1657,deer-n,insect-n,23.000000
1658,happy-j,home-n,23.000000
1659,rock-n,track-n,23.000000
1660,footprint-n,tile-n,23.000000
1661,exhibition-n,work-n,23.000000
1662,city-n,lamp-n,23.000000
1663,cute-j,lady-n,23.000000
1664,shade-n,white-j,23.000000
1665,beauty-n,orchid-n,23.000000
1666,hummingbird-n,rodent-n,23.000000
1667,haircut-n,sexy-j,23.000000
1668,arch-n,concrete-j,23.000000
1669,airport-n,asphalt-n,23.000000
1670,air-n,dew-n,23.000000
1671,pregnancy-n,sit-v,23.000000
1672,frost-n,plant-n,23.000000
1673,forest-n,hummingbird-n,23.000000
1674,kiss-n,smile-n,23.000000
1675,eat-v,rabbit-n,23.000000
1676,autumn-n,shade-n,23.000000
1677,guy-n,kid-n,23.000000
1678,fall-v,love-n,23.000000
1679,oak-n,rose-n,23.000000
1680,city-n,firework-n,23.000000
1681,lamb-n,mother-n,23.000000
1682,cone-n,diamond-n,23.000000
1683,concrete-j,school-n,23.000000
1684,scenery-n,sketch-n,23.000000
1685,face-n,guy-n,23.000000
1686,scenery-n,shore-n,23.000000
1687,daisy-n,gravestone-n,23.000000
1688,field-n,skyscraper-n,23.000000
1689,leather-n,rope-n,23.000000
1690,sink-v,sunset-n,23.000000
1691,amphibian-n,brown-j,23.000000
1692,evening-n,misty-j,23.000000
1693,miniature-j,painting-n,23.000000
1694,dessert-n,wine-n,23.000000
1695,foliage-n,tall-j,23.000000
1696,evening-n,lunch-n,23.000000
1697,dark-j,orange-j,23.000000
1698,dessert-n,lunch-n,23.000000
1699,misty-j,mountain-n,23.000000
1700,boy-n,hand-n,23.000000
1701,dessert-n,soup-n,23.000000
1702,blue-j,skirt-n,22.000000
1703,dark-j,pink-j,22.000000
1704,interior-n,patio-n,22.000000
1705,sunny-j,wet-j,22.000000
1706,camera-n,painting-n,22.000000
1707,automobile-n,police-n,22.000000
1708,boardwalk-n,evening-n,22.000000
1709,guy-n,smile-n,22.000000
1710,sit-v,time-n,22.000000
1711,pink-j,skirt-n,22.000000
1712,ivy-n,wall-n,22.000000
1713,rock-n,sing-v,22.000000
1714,action-n,truck-n,22.000000
1715,hill-n,shore-n,22.000000
1716,happy-j,morning-n,22.000000
1717,demolition-n,skyscraper-n,22.000000
1718,happy-j,idea-n,22.000000
1719,hummingbird-n,reptile-n,22.000000
1720,breakfast-n,sit-v,22.000000
1721,light-n,sleep-v,22.000000
1722,cute-j,feel-v,22.000000
1723,bead-n,gold-n,22.000000
1724,clothes-n,haircut-n,22.000000
1725,evening-n,sunshine-n,22.000000
1726,foliage-n,violet-n,22.000000
1727,cathedral-n,interior-n,22.000000
1728,post-v,quote-n,22.000000
1729,mammal-n,pelican-n,22.000000
1730,escalator-n,underground-j,22.000000
1731,band-n,outfit-n,22.000000
1732,church-n,interior-n,22.000000
1733,market-n,sushi-n,22.000000
1734,grey-j,rusty-j,22.000000
1735,arch-n,brick-n,22.000000
1736,feel-v,sleep-v,22.000000
1737,insect-n,twig-n,22.000000
1738,colorful-j,toy-n,22.000000
1739,cherry-n,vine-n,22.000000
1740,dessert-n,noodle-n,22.000000
1741,black-j,pencil-n,22.000000
1742,band-n,track-n,22.000000
1743,happy-j,sleep-v,22.000000
1744,skate-n,vehicle-n,22.000000
1745,dessert-n,rice-n,22.000000
1746,movie-n,shopping-n,22.000000
1747,shade-n,twig-n,22.000000
1748,frost-n,sunny-j,22.000000
1749,misty-j,sky-n,22.000000
1750,misty-j,sunset-n,22.000000
1751,black-j,stripe-n,22.000000
1752,church-n,porch-n,22.000000
1753,morning-n,smile-n,22.000000
1754,autumn-n,frost-n,22.000000
1755,bath-n,patio-n,22.000000
1756,person-n,stair-n,22.000000
1757,pumpkin-n,valley-n,22.000000
1758,dark-j,pod-n,22.000000
1759,child-n,live-v,22.000000
1760,orchid-n,patio-n,22.000000
1761,shade-n,yellow-j,21.000000
1762,dirty-j,drip-v,21.000000
1763,key-j,stone-n,21.000000
1764,people-n,stair-n,21.000000
1765,bathroom-n,staircase-n,21.000000
1766,dome-n,interior-n,21.000000
1767,breakfast-n,hotel-n,21.000000
1768,bike-n,patio-n,21.000000
1769,female-j,old-j,21.000000
1770,glitter-v,smile-n,21.000000
1771,downtown-j,shore-n,21.000000
1772,fruit-n,sunflower-n,21.000000
1773,feline-j,reptile-n,21.000000
1774,run-v,train-n,21.000000
1775,shopping-n,street-n,21.000000
1776,cat-n,garden-n,21.000000
1777,cute-j,mom-n,21.000000
1778,steel-n,wing-n,21.000000
1779,guy-n,walk-v,21.000000
1780,horse-n,work-n,21.000000
1781,chipmunk-n,wolf-n,21.000000
1782,red-j,shade-n,21.000000
1783,school-n,traffic-n,21.000000
1784,dance-n,hotel-n,21.000000
1785,sunny-j,winter-n,21.000000
1786,ceramic-j,colour-n,21.000000
1787,house-n,poster-n,21.000000
1788,colorful-j,frame-n,21.000000
1789,sweet-j,vine-n,21.000000
1790,barn-n,food-n,21.000000
1791,field-n,squirrel-n,21.000000
1792,brown-j,hawk-n,21.000000
1793,city-n,small-j,21.000000
1794,dark-j,violet-n,21.000000
1795,brick-n,interior-n,21.000000
1796,couple-n,female-j,21.000000
1797,cliff-n,sand-n,21.000000
1798,key-j,motor-n,21.000000
1799,square-j,town-n,21.000000
1800,misty-j,sunny-j,21.000000
1801,jean-n,wash-v,21.000000
1802,foot-n,piano-n,21.000000
1803,model-n,toe-n,21.000000
1804,crystal-n,spiral-n,21.000000
1805,cliff-n,shore-n,21.000000
1806,lake-n,whale-n,21.000000
1807,shore-n,waterfall-n,21.000000
1808,foliage-n,pink-j,21.000000
1809,hawk-n,insect-n,21.000000
1810,curl-v,whisker-n,21.000000
1811,dessert-n,pepper-n,21.000000
1812,dinner-n,room-n,21.000000
1813,art-n,drive-n,21.000000
1814,drop-v,time-n,21.000000
1815,hang-v,sit-v,21.000000
1816,skin-n,sunglasses-n,21.000000
1817,lunch-n,morning-n,21.000000
1818,drug-n,musician-n,21.000000
1819,redhead-n,rusty-j,21.000000
1820,live-v,race-n,21.000000
1821,fall-v,stand-v,21.000000
1822,cliff-n,fence-n,21.000000
1823,misty-j,snow-n,21.000000
1824,gasoline-n,town-n,21.000000
1825,decoration-n,twig-n,21.000000
1826,flower-n,shade-n,21.000000
1827,skin-n,skirt-n,21.000000
1828,feel-v,idea-n,21.000000
1829,ruin-n,town-n,21.000000
1830,bedroom-n,breakfast-n,21.000000
1831,lunch-n,relax-v,21.000000
1832,fountain-n,hill-n,20.000000
1833,couple-n,male-n,20.000000
1834,bathroom-n,patio-n,20.000000
1835,dusk-n,hummingbird-n,20.000000
1836,guitar-n,vinyl-n,20.000000
1837,bright-j,fruit-n,20.000000
1838,dead-j,hang-v,20.000000
1839,heart-n,wing-n,20.000000
1840,salad-n,sunflower-n,20.000000
1841,bedroom-n,patio-n,20.000000
1842,badge-n,metro-n,20.000000
1843,fun-n,time-n,20.000000
1844,dark-j,red-j,20.000000
1845,concrete-j,interior-n,20.000000
1846,cone-n,windmill-n,20.000000
1847,racing-n,shirt-n,20.000000
1848,mom-n,smile-n,20.000000
1849,object-n,scooter-n,20.000000
1850,cone-n,hill-n,20.000000
1851,breakfast-n,relax-v,20.000000
1852,friend-n,relax-v,20.000000
1853,fun-n,guy-n,20.000000
1854,black-j,bright-j,20.000000
1855,dancer-n,palace-n,20.000000
1856,frozen-j,salad-n,20.000000
1857,brown-j,hummingbird-n,20.000000
1858,escalator-n,railway-n,20.000000
1859,camel-n,outdoor-j,20.000000
1860,autumn-n,bud-n,20.000000
1861,male-n,old-j,20.000000
1862,hold-v,nest-n,20.000000
1863,cute-j,mammal-n,20.000000
1864,baseball-n,show-n,20.000000
1865,patio-n,spring-n,20.000000
1866,mammal-n,nest-n,20.000000
1867,cow-n,pregnancy-n,20.000000
1868,fun-n,night-n,20.000000
1869,game-n,rocket-n,20.000000
1870,downtown-j,ruin-n,20.000000
1871,makeup-n,people-n,20.000000
1872,interior-n,porch-n,20.000000
1873,bed-n,patio-n,20.000000
1874,relax-v,sunshine-n,20.000000
1875,dark-j,yellow-j,20.000000
1876,floor-n,sit-v,20.000000
1877,grave-n,number-n,20.000000
1878,mill-n,sunflower-n,20.000000
1879,farm-n,wind-n,20.000000
1880,cold-j,wash-v,20.000000
1881,drip-v,hot-j,20.000000
1882,idea-n,people-n,20.000000
1883,couple-n,old-j,20.000000
1884,food-n,gull-n,20.000000
1885,gate-n,hotel-n,20.000000
1886,glitter-v,night-n,20.000000
1887,cold-j,sun-n,20.000000
1888,chicken-n,pepper-n,20.000000
1889,salad-n,sweet-j,20.000000
1890,porch-n,stone-n,20.000000
1891,coffee-n,room-n,20.000000
1892,berry-n,bright-j,20.000000
1893,amphibian-n,hummingbird-n,20.000000
1894,flamingo-n,insect-n,20.000000
1895,club-n,shirt-n,20.000000
1896,porch-n,tower-n,20.000000
1897,skateboard-n,swimsuit-n,20.000000
1898,desert-n,road-n,20.000000
1899,kiss-n,tear-n,20.000000
1900,feather-n,grey-j,20.000000
1901,club-n,match-n,19.000000
1902,sit-v,sleep-v,19.000000
1903,chapel-n,porch-n,19.000000
1904,figure-n,spiral-n,19.000000
1905,bud-n,purple-j,19.000000
1906,bird-n,shade-n,19.000000
1907,blonde-j,dark-j,19.000000
1908,burger-n,frozen-j,19.000000
1909,chain-n,engine-n,19.000000
1910,bathroom-n,porch-n,19.000000
1911,country-n,work-n,19.000000
1912,leave-v,stop-v,19.000000
1913,desk-n,white-j,19.000000
1914,object-n,piano-n,19.000000
1915,can-n,mill-n,19.000000
1916,female-j,race-n,19.000000
1917,frost-n,sunshine-n,19.000000
1918,soup-n,sweet-j,19.000000
1919,black-j,seat-n,19.000000
1920,lion-n,pelican-n,19.000000
1921,graffito-n,interior-n,19.000000
1922,apartment-n,sleep-v,19.000000
1923,cold-j,summer-n,19.000000
1924,market-n,orange-j,19.000000
1925,guy-n,kiss-n,19.000000
1926,dirty-j,guy-n,19.000000
1927,arm-n,caterpillar-n,19.000000
1928,foliage-n,frost-n,19.000000
1929,gravestone-n,pattern-n,19.000000
1930,shop-n,summer-n,19.000000
1931,petal-n,shade-n,19.000000
1932,gull-n,mammal-n,19.000000
1933,cone-n,palm-n,19.000000
1934,makeup-n,town-n,19.000000
1935,gull-n,insect-n,19.000000
1936,dessert-n,meat-n,19.000000
1937,morning-n,sit-v,19.000000
1938,doll-n,new-j,19.000000
1939,butterfly-n,glitter-v,19.000000
1940,interior-n,skyscraper-n,19.000000
1941,market-n,white-j,19.000000
1942,cute-j,fun-n,19.000000
1943,night-n,sunny-j,19.000000
1944,bed-n,staircase-n,19.000000
1945,miniature-j,paint-v,19.000000
1946,bloom-n,glitter-v,19.000000
1947,evening-n,friend-n,19.000000
1948,city-n,mill-n,19.000000
1949,coast-n,downtown-j,18.000000
1950,dew-n,sunshine-n,18.000000
1951,dragonfly-n,underwater-j,18.000000
1952,star-n,storm-n,18.000000
1953,patio-n,wash-v,18.000000
1954,cold-j,ear-n,18.000000
1955,house-n,windmill-n,18.000000
1956,fly-v,toy-n,18.000000
1957,breakfast-n,evening-n,18.000000
1958,hang-v,rusty-j,18.000000
1959,dinner-n,relax-v,18.000000
1960,aircraft-n,door-n,18.000000
1961,porch-n,ruin-n,18.000000
1962,cop-n,dirty-j,18.000000
1963,cross-n,tower-n,18.000000
1964,city-n,old-j,18.000000
1965,cold-j,sunshine-n,18.000000
1966,dragon-n,metal-n,18.000000
1967,light-n,shed-v,18.000000
1968,hotel-n,library-n,18.000000
1969,feel-v,friend-n,18.000000
1970,parking-n,scenery-n,18.000000
1971,ruin-n,tower-n,18.000000
1972,abandon-v,railroad-n,18.000000
1973,bright-j,violet-n,18.000000
1974,couple-n,makeup-n,18.000000
1975,dude-n,smile-n,18.000000
1976,dirty-j,rabbit-n,18.000000
1977,smile-n,walk-v,18.000000
1978,autumn-n,daffodil-n,18.000000
1979,hotel-n,sand-n,18.000000
1980,crystal-n,dirt-n,18.000000
1981,reptile-n,stork-n,18.000000
1982,coast-n,sink-v,18.000000
1983,dark-j,rusty-j,18.000000
1984,band-n,vinyl-n,18.000000
1985,parrot-n,reptile-n,18.000000
1986,steel-n,town-n,18.000000
1987,architecture-n,table-n,18.000000
1988,bedroom-n,porch-n,18.000000
1989,aquarium-n,seagull-n,18.000000
1990,butterfly-n,transformer-n,18.000000
1991,feel-v,sit-v,18.000000
1992,landscape-n,stadium-n,18.000000
1993,lunch-n,walk-v,18.000000
1994,church-n,cookie-n,18.000000
1995,stripe-n,violet-n,18.000000
1996,origami-n,white-j,18.000000
1997,bag-n,flag-n,18.000000
1998,escalator-n,station-n,18.000000
1999,dawn-n,snow-n,18.000000
2000,green-j,lantern-n,18.000000
2001,painting-n,work-n,18.000000
2002,pigeon-n,round-n,18.000000
2003,haircut-n,smile-n,18.000000
2004,coast-n,sketch-n,18.000000
2005,colorful-j,duck-n,18.000000
2006,man-n,stand-v,18.000000
2007,demolition-n,interior-n,18.000000
2008,pelican-n,toe-n,18.000000
2009,garage-n,garden-n,18.000000
2010,brown-j,insect-n,18.000000
2011,family-n,old-j,18.000000
2012,brown-j,pelican-n,18.000000
2013,fountain-n,parade-n,18.000000
2014,fungus-n,insect-n,18.000000
2015,female-j,live-v,18.000000
2016,frost-n,hot-j,18.000000
2017,handle-v,shop-n,17.000000
2018,happy-j,stand-v,17.000000
2019,collection-n,work-n,17.000000
2020,pepper-n,sunflower-n,17.000000
2021,graphic-j,roof-n,17.000000
2022,play-v,spiral-n,17.000000
2023,cute-j,fashion-n,17.000000
2024,ball-n,square-j,17.000000
2025,red-j,tea-n,17.000000
2026,port-n,sweet-j,17.000000
2027,lunch-n,sunny-j,17.000000
2028,night-n,stop-v,17.000000
2029,muscle-n,nature-n,17.000000
2030,guy-n,sit-v,17.000000
2031,game-n,scooter-n,17.000000
2032,interior-n,toy-n,17.000000
2033,gate-n,pebble-n,17.000000
2034,blue-j,sock-n,17.000000
2035,bedroom-n,pool-n,17.000000
2036,graveyard-n,house-n,17.000000
2037,foot-n,friend-n,17.000000
2038,cute-j,idea-n,17.000000
2039,bed-n,picture-n,17.000000
2040,glass-n,road-n,17.000000
2041,bed-n,kitchen-n,17.000000
2042,dusk-n,gull-n,17.000000
2043,bicycle-n,green-j,17.000000
2044,shade-n,whale-n,17.000000
2045,lab-n,spider-n,17.000000
2046,bar-n,stair-n,17.000000
2047,hang-v,time-n,17.000000
2048,reptile-n,swim-v,17.000000
2049,happy-j,night-n,17.000000
2050,dude-n,fun-n,17.000000
2051,branch-n,tea-n,17.000000
2052,club-n,play-v,17.000000
2053,garbage-n,lunch-n,17.000000
2054,interior-n,tower-n,17.000000
2055,breakfast-n,people-n,17.000000
2056,couple-n,race-n,17.000000
2057,bay-n,porch-n,17.000000
2058,country-n,library-n,17.000000
2059,black-j,cigarette-n,17.000000
2060,handle-v,tram-n,17.000000
2061,feel-v,stair-n,17.000000
2062,oak-n,petal-n,17.000000
2063,lake-n,town-n,17.000000
2064,play-v,sign-v,17.000000
2065,old-j,race-n,17.000000
2066,parade-n,store-n,17.000000
2067,jellyfish-n,texture-n,17.000000
2068,curl-v,leaf-n,17.000000
2069,hummingbird-n,moss-n,17.000000
2070,book-n,gold-n,17.000000
2071,desk-n,match-n,17.000000
2072,handle-v,lighting-n,17.000000
2073,frozen-j,soup-n,17.000000
2074,dude-n,sit-v,17.000000
2075,amphibian-n,stork-n,16.000000
2076,asphalt-n,crane-n,16.000000
2077,bright-j,grey-j,16.000000
2078,flight-n,jaguar-n,16.000000
2079,happy-j,toe-n,16.000000
2080,bathroom-n,stair-n,16.000000
2081,bay-n,curve-n,16.000000
2082,foot-n,train-n,16.000000
2083,snow-n,sunny-j,16.000000
2084,blue-j,happy-j,16.000000
2085,sunshine-n,wet-j,16.000000
2086,clown-n,jellyfish-n,16.000000
2087,family-n,town-n,16.000000
2088,pattern-n,time-n,16.000000
2089,cherry-n,peel-n,16.000000
2090,bakery-n,vehicle-n,16.000000
2091,cross-n,post-v,16.000000
2092,garbage-n,underground-j,16.000000
2093,bible-n,leaf-n,16.000000
2094,nature-n,new-j,16.000000
2095,cute-j,dude-n,16.000000
2096,curve-n,dance-n,16.000000
2097,autumn-n,hat-n,16.000000
2098,fabric-n,handle-v,16.000000
2099,arm-n,white-j,16.000000
2100,feel-v,fun-n,16.000000
2101,bridge-n,ceramic-j,16.000000
2102,ruin-n,valley-n,16.000000
2103,castle-n,patio-n,16.000000
2104,button-n,grey-j,16.000000
2105,club-n,sign-v,16.000000
2106,feather-n,insect-n,16.000000
2107,hotel-n,oak-n,16.000000
2108,alley-n,punk-n,16.000000
2109,design-n,muscle-n,16.000000
2110,circle-n,snake-n,16.000000
2111,auto-n,quote-n,16.000000
2112,post-v,white-j,16.000000
2113,animal-n,clown-n,16.000000
2114,dinner-n,sleep-v,16.000000
2115,office-n,woman-n,16.000000
2116,line-n,underground-j,16.000000
2117,metro-n,television-n,16.000000
2118,waterfall-n,wood-n,16.000000
2119,relax-v,restaurant-n,16.000000
2120,bed-n,stair-n,16.000000
2121,dude-n,husky-n,16.000000
2122,demolition-n,skyline-n,16.000000
2123,ceiling-n,patio-n,16.000000
2124,flight-n,museum-n,16.000000
2125,paper-n,tattoo-n,16.000000
2126,action-n,subway-n,16.000000
2127,grave-n,shore-n,16.000000
2128,sunshine-n,winter-n,16.000000
2129,ford-n,wall-n,16.000000
2130,band-n,stocking-n,16.000000
2131,dirty-j,tear-n,16.000000
2132,leg-n,stripe-n,16.000000
2133,family-n,square-j,16.000000
2134,eye-n,sky-n,16.000000
2135,dinner-n,morning-n,16.000000
2136,apartment-n,beach-n,16.000000
2137,bus-n,crane-n,16.000000
2138,aquarium-n,coin-n,16.000000
2139,path-n,sunflower-n,16.000000
2140,red-j,uniform-j,16.000000
2141,band-n,ear-n,16.000000
2142,kitchen-n,staircase-n,16.000000
2143,glitter-v,vintage-j,16.000000
2144,gold-n,texture-n,16.000000
2145,air-n,carnival-n,16.000000
2146,guy-n,stand-v,16.000000
2147,bacon-n,sweet-j,16.000000
2148,abstract-j,feel-v,16.000000
2149,band-n,bride-n,16.000000
2150,mom-n,sit-v,15.000000
2151,foliage-n,purple-j,15.000000
2152,husky-n,painting-n,15.000000
2153,evening-n,surfer-n,15.000000
2154,postcard-n,texture-n,15.000000
2155,breakfast-n,night-n,15.000000
2156,makeup-n,skull-n,15.000000
2157,guy-n,tear-n,15.000000
2158,hamster-n,lock-v,15.000000
2159,chess-n,family-n,15.000000
2160,fun-n,haircut-n,15.000000
2161,bud-n,shade-n,15.000000
2162,ad-n,track-n,15.000000
2163,dead-j,pigeon-n,15.000000
2164,chipmunk-n,illustration-n,15.000000
2165,cold-j,silver-n,15.000000
2166,insect-n,number-n,15.000000
2167,bar-n,boat-n,15.000000
2168,restaurant-n,scenery-n,15.000000
2169,hair-n,stencil-n,15.000000
2170,guy-n,idea-n,15.000000
2171,gravestone-n,silhouette-n,15.000000
2172,bright-j,mist-n,15.000000
2173,coin-n,musician-n,15.000000
2174,arm-n,bicycle-n,15.000000
2175,hang-v,morning-n,15.000000
2176,demolition-n,tall-j,15.000000
2177,bedroom-n,diner-n,15.000000
2178,candle-n,line-n,15.000000
2179,bar-n,ship-n,15.000000
2180,club-n,cone-n,15.000000
2181,art-n,christmas-n,15.000000
2182,travel-n,wood-n,15.000000
2183,foot-n,outdoor-j,15.000000
2184,hang-v,leave-v,15.000000
2185,rusty-j,shade-n,15.000000
2186,abstract-j,moon-n,15.000000
2187,auto-n,round-n,15.000000
2188,mist-n,temple-n,15.000000
2189,stripe-n,urban-j,15.000000
2190,smile-n,view-n,15.000000
2191,ripple-n,shadow-n,15.000000
2192,dirty-j,fun-n,15.000000
2193,haircut-n,hang-v,15.000000
2194,brick-n,skyline-n,15.000000
2195,bathroom-n,sleep-v,15.000000
2196,school-n,tear-n,15.000000
2197,cute-j,friend-n,15.000000
2198,action-n,dress-n,15.000000
2199,cow-n,station-n,15.000000
2200,play-v,sailing-n,15.000000
2201,fungus-n,pattern-n,15.000000
2202,button-n,police-n,15.000000
2203,ceramic-j,church-n,15.000000
2204,home-n,smoking-n,15.000000
2205,food-n,wild-j,15.000000
2206,colorful-j,wood-n,15.000000
2207,smile-n,time-n,15.000000
2208,amphibian-n,flamingo-n,15.000000
2209,apartment-n,child-n,15.000000
2210,graveyard-n,silver-n,15.000000
2211,outfit-n,sign-v,15.000000
2212,dude-n,kid-n,15.000000
2213,pole-n,weather-n,15.000000
2214,city-n,round-n,15.000000
2215,nail-n,wolf-n,15.000000
2216,night-n,sunshine-n,15.000000
2217,bath-n,sleep-v,15.000000
2218,hang-v,stencil-n,15.000000
2219,cherry-n,meat-n,14.000000
2220,blue-j,poster-n,14.000000
2221,fire-n,movie-n,14.000000
2222,draw-v,wing-n,14.000000
2223,husky-n,play-v,14.000000
2224,drip-v,rusty-j,14.000000
2225,arrow-n,boxer-n,14.000000
2226,basket-n,moss-n,14.000000
2227,pin-n,wing-n,14.000000
2228,apartment-n,valley-n,14.000000
2229,guy-n,poodle-n,14.000000
2230,seagull-n,urban-j,14.000000
2231,dessert-n,tomato-n,14.000000
2232,egg-n,family-n,14.000000
2233,aircraft-n,guy-n,14.000000
2234,dark-j,flamingo-n,14.000000
2235,cheerleader-n,scenery-n,14.000000
2236,pink-j,shade-n,14.000000
2237,couple-n,outdoor-j,14.000000
2238,garden-n,smoke-n,14.000000
2239,glass-n,mill-n,14.000000
2240,race-n,square-j,14.000000
2241,paper-n,vine-n,14.000000
2242,smile-n,stand-v,14.000000
2243,frost-n,summer-n,14.000000
2244,bay-n,parking-n,14.000000
2245,kiss-n,sit-v,14.000000
2246,monkey-n,oak-n,14.000000
2247,bead-n,redhead-n,14.000000
2248,animal-n,hand-n,14.000000
2249,cute-j,music-n,14.000000
2250,downtown-j,hockey-n,14.000000
2251,dead-j,guy-n,14.000000
2252,aircraft-n,asphalt-n,14.000000
2253,magazine-n,run-v,14.000000
2254,flight-n,rain-n,14.000000
2255,bathroom-n,garden-n,14.000000
2256,door-n,skyscraper-n,14.000000
2257,makeup-n,old-j,14.000000
2258,game-n,sign-v,14.000000
2259,dead-j,face-n,14.000000
2260,friend-n,sexy-j,14.000000
2261,flower-n,interior-n,14.000000
2262,bag-n,wire-n,14.000000
2263,game-n,goat-n,14.000000
2264,note-n,rally-n,14.000000
2265,stair-n,steel-n,14.000000
2266,diamond-n,stencil-n,14.000000
2267,nature-n,tv-n,14.000000
2268,happy-j,post-v,14.000000
2269,abstract-j,rally-n,14.000000
2270,party-n,sailing-n,14.000000
2271,beard-n,kitty-n,14.000000
2272,eat-v,seagull-n,14.000000
2273,building-n,sandwich-n,14.000000
2274,belly-n,black-j,14.000000
2275,leave-v,walk-v,14.000000
2276,dark-j,stripe-n,14.000000
2277,ford-n,valley-n,14.000000
2278,insect-n,stork-n,14.000000
2279,animal-n,mural-n,14.000000
2280,leather-n,weed-n,14.000000
2281,pub-n,wash-v,14.000000
2282,leave-v,play-v,14.000000
2283,cop-n,gravestone-n,14.000000
