,similarity,word1,word2
892,7.0,последователь,сектант
893,7.12,обход,путешествие
894,4.0,обход,катание на лыжа
895,7.25,запрос,приглашать
896,7.62,posthole,отверстие
897,9.78,непролазный,тёмный
898,4.0,причисление,отказаться от
899,6.4,причисление,доверить
900,7.86,продажный,доступный
901,4.0,продажный,повредить
902,6.57,отказ,отсутствие
903,9.22,мор,чума
904,9.11,мор,болезнь
905,0.14,странно,божество
906,6.43,странно,сверхъестественный
907,5.43,антагонист,человек
908,1.0,антагонист,мышца
909,6.6,пуританство,суровость
910,8.56,бесприбыльный,неблагодарный
911,4.6,настроить,производить
912,7.12,настроить,изменение
913,7.5,повстанческий,конфликт
914,5.0,алгебра,вектор
915,8.6,однообразие,постоянство
916,9.56,однообразие,unvariedness
917,8.6,субаренда,аренда
918,7.0,княжество,домен
919,6.67,княжество,ранг
920,8.4,раскованный,безоговорочный
921,7.14,младшего служитель,лейтенант
922,7.89,поглощать,ассимилировать
923,7.57,поглощать,узнать
924,5.75,пожарище,огонь
925,1.56,снизойти,акт
926,9.33,разложение,распад
927,0.75,разложение,алгебра
928,7.8,обструктивный,профилактический
929,7.67,интеллект,мозг
930,5.0,интеллект,военный
931,2.75,indirectness,характеристика
932,3.0,угрожать,существовать
933,4.4,искусность,команда
934,4.5,неприличный,недопустимый
935,9.71,коротковатый,короткий
936,9.0,дезертир,лодырь
937,8.33,технический,дизайн
938,7.62,технический,план
939,8.12,предварительно,условный
940,3.0,субординация,отношение
941,4.25,субординация,зависимость
942,9.11,соучредитель,основатель
943,5.5,членство,тело
944,6.0,членство,отношение
945,8.2,вышиванка,кружево
946,0.89,вышиванка,расширение
947,5.25,американизировать,изменение
948,5.0,патронат,положение
949,5.0,односторонний,адвокат
950,1.56,нестандартный,мера
951,7.12,конвектор,обогреватель
952,7.67,эвакуировать,двигаться
953,9.71,эвакуировать,пустой
954,4.33,подпрограмма,программное обеспечение
955,1.25,бретань,франция
956,7.0,достижение,достижение
957,3.67,достижение,верховой езд
958,6.4,опережать,перекричать
959,8.4,микросхема,чип
960,8.0,запоем,прожорливый
961,5.2,запоем,корыстный
962,1.14,внутримолекулярный,молярный
963,7.17,госпитализировать,совершать
964,6.6,отличительный,различать
965,0.62,отличительный,секс
966,8.0,репродуктивный,плодотворный
967,6.5,золотое покрытие,плита
968,8.0,благоприятный,бесплатный
969,6.6,деторождение,поколение
970,7.0,перенос,перерыв
971,8.0,перенос,расширение
972,8.56,обнаружить,приметный
973,9.22,обнаружить,заметно
974,7.0,контрацепция,контроль
975,8.89,пышность,изобилие
976,7.71,каждение,гнев
977,3.75,каждение,для
978,9.62,вне закон,незаконный
979,9.44,вышивальщица,вышивальщица
980,8.14,попойка,атака
981,0.38,пустыня,немилость
982,5.6,пустыня,буш
983,8.2,обезглавить,гильотина
984,10.0,обезглавить,безголовый
985,7.33,микрофлора,микроорганизм
986,6.17,приём,благословение
987,6.88,приём,признание
988,4.17,прискорбный,заключённый
989,0.29,прискорбный,чёрный
990,8.5,опровергнуть,противопоставить
991,9.62,опровергнуть,опровергнуть
992,4.2,зеленоватый,обесцветить
993,9.12,зеленоватый,изумруд
994,4.29,значение,стоя
995,3.2,значение,дело
996,5.14,аутоиммунный,перевозчик
997,4.5,аутоиммунный,освободить
998,8.25,кругосветка,путешествие
999,6.0,взаимосвязь,психодинамика
1000,5.86,одноатомный,небольшой
1001,4.33,одноатомный,термоядерный
1002,8.44,неопределимый,неопределённый
1003,4.86,каталогизировать,сочинять
1004,8.78,каталогизировать,классифицировать
1005,3.67,гетеросексизм,дискриминация
1006,5.29,нанести,вмешиваться
1007,8.38,проповедь,благовествовать
1008,8.67,проповедь,проповедовать
1009,6.38,улучшитель,благодетель
1010,3.17,улучшитель,вложение
1011,7.2,ханжество,скромность
1012,9.0,сжигать,сжечь
1013,7.5,развеваться,звук
1014,9.0,пересекать,встретиться
1015,3.5,непоколебимый,парить
1016,7.56,интерлингва,язык
1017,5.2,триколор,флаг
1018,9.12,фиктивно,нереально
1019,7.67,фиктивно,подделка
1020,9.0,томиться,ослабить
1021,7.0,бег,запустить
1022,2.25,серный,процесс
1023,7.17,серный,сульфидный
1024,3.5,трехсторонний,взаимный
1025,8.0,трехсторонний,равнобедренный
1026,5.8,граница,собственность
1027,7.33,управление,администрация
1028,6.14,управление,финансы
1029,8.56,микрофиша,микрофильм
1030,0.5,лечить,пропитать
1031,8.14,лечить,лечить
1032,8.33,подгруппа,группа
1033,0.12,подгруппа,скамейка
1034,8.33,нормализовать,нормализовать
1035,4.6,неверующий,nonobservant
1036,7.78,клеветнический,вредный
1037,5.67,микробиолог,вирусолог
1038,3.0,обойти,бить
1039,4.0,обойти,атака
1040,5.2,революционизировать,внушать
1041,7.57,революционизировать,изменение
1042,3.67,дискретный,отдельно
1043,2.5,выпячивание,могул
1044,5.43,выпячивание,форма
1045,9.38,колдовство,колдовство
1046,5.43,район,пейзаж
1047,7.0,пренебрежительный,неуважительно
1048,7.57,перезахоронение,закапывание
1049,5.0,неотслеживать,недоступный
1050,8.2,взбунтоваться,повстанец
1051,9.75,непредвиденный,неожиданный
1052,7.29,спиральный,вита
1053,3.71,карбонатный,процесс
1054,2.33,карбонатный,изменение
1055,0.75,нарушение,магнитный
1056,8.5,нарушение,агитация
1057,8.17,маккартизм,охота на ведьма
1058,5.67,щекотать,пожалуйста
1059,0.88,щекотать,зуд
1060,3.4,фетишизм,вера
1061,7.0,равнодушно,незаинтересованный
1062,7.75,равнодушно,равнодушный
1063,8.75,расколотить,озорство
1064,4.2,распараллелить,положить
1065,7.2,фракционировать,отдельно
1066,6.88,председательство,положение
1067,1.67,безыскусность,предел
1068,8.4,рёв,кричать
1069,9.5,эсминец,аннигилятор
1070,8.38,эсминец,корабль
1071,4.43,вновь,дать
1072,8.5,успокаивающе,утверждать
1073,5.83,неконвертируемый,incommutable
1074,6.71,неудовлетворяющий,disgruntle
1075,3.17,сеялка,человек
1076,4.5,сеялка,механический
1077,0.0,изыскатель,закваска
1078,7.0,руководство,шлем
1079,4.33,руководство,высокий
1080,9.75,убитый,убить
1081,4.17,убитый,шельмовать
1082,9.0,значительный,значительный
1083,5.62,сдержанно,пастух
1084,6.6,сдержанно,патруль
1085,8.4,доступно,доступный
1086,7.29,доступно,понятный
1087,8.2,взаимосвязь,подключение
1088,6.56,аутотрансплантат,графт
1089,9.0,противодействовать,досадить
1090,4.5,противодействовать,акт
1091,8.56,бессильный,сочинить
1092,7.86,недоверчиво,циничный
1093,4.75,демократизировать,изменение
1094,7.0,неуверенность,unassertiveness
1095,5.5,бессердечный,бездуховный
1096,6.29,сластолюбец,гастроном
1097,9.44,согласование,соглашение
1098,6.29,согласование,заказ
1099,9.33,неразборчивый,нецеломудренный
1100,7.33,неразборчивый,неизбирательно
1101,2.4,взволнованно,влиять
1102,7.57,взволнованно,вызвать
1103,5.2,карьеризм,практика
1104,7.29,восстановить,вернуться
1105,2.67,интернациональность,область
1106,7.0,консультативный,объявление
1107,6.67,консультативный,познавательный
1108,5.8,сформулировать,государство
1109,4.67,задраить,укрепить
1110,8.44,помощь,содействие
1111,6.44,ляп,преступить
1112,7.5,сжигать,удар
1113,7.67,сжигать,сжечь
1114,8.25,возбуждение,возбуждение
1115,8.2,возбуждение,захватывать
1116,9.62,шантажировать,вымогать
1117,3.5,спать,накрутка
1118,7.75,спать,кровать
1119,5.0,разнорабочий,прокат
1120,4.25,ректорат,положение
1121,5.0,предназначить,собираться
1122,1.25,предназначить,психический
1123,5.33,поведенческий,действие
1124,1.0,поведенческий,приличие
1125,7.0,обман,недодавать
1126,4.83,прокурор,чинуша
1127,5.67,прокурор,агент
1128,4.83,помощь,ресурс
1129,2.33,помощь,обращение
1130,6.43,unsubdivided,гладкий
1131,7.14,имплантация,размещение
1132,3.67,имплантация,процедура
1133,0.5,продвижение,мореходный
1134,4.0,продвижение,поощрение
1135,7.0,транслокационный,перевод
1136,1.56,соответчик,корреспондент
1137,7.57,монархический,недемократичный
1138,9.56,предательский,нелояльный
1139,4.83,горец,солдат
1140,7.6,горец,шотландец
1141,5.6,синтаксический,план
1142,9.5,воспроизводить,дуплицировать
1143,4.8,монополист,человек
1144,7.0,поведение,образ
1145,6.83,кровельщик,тэтчер
1146,4.5,повышение,снять
1147,7.5,повышение,реформа
1148,6.83,корректор,следователь
1149,5.67,обрекать,зек
1150,8.5,дурочка,молодая
1151,9.67,изобразительный,представительский
1152,10.0,стоический,неэмоциональный
1153,7.86,династический,правитель
1154,8.0,индуизм,религия
1155,5.67,следопыт,ашер
1156,6.0,романский,итальянский
1157,5.0,вышележащий,ложь
1158,0.38,вышележащий,убить
1159,7.6,нпз,завод
1160,5.29,индустриализация,изменение
1161,6.17,невыразительный,необщительный
1162,0.75,цензура,военный
1163,6.57,цензура,удаление
1164,0.71,триколор,флаг
1165,7.33,триколор,цветной
1166,6.5,переплетаться,держать
1167,5.5,переплетаться,соединение
1168,8.29,олицетворять,воплотить
1169,7.62,олицетворять,пример
1170,7.38,иммобилизация,сдержанность
1171,2.0,иммобилизация,сохранение
1172,6.83,подпоследовательность,результат
1173,4.6,обрезание,обряд
1174,0.43,обрезание,день
1175,6.75,библиография,список
1176,9.0,ненужный,несущественный
1177,3.5,возражение,ответ
1178,3.43,возражение,мольба
1179,9.09,щедрость,дороговизна
1180,3.0,сократить,форма
1181,8.25,нарушение координации движение,unskillfulness
1182,9.44,временной,условный
1183,7.88,независимо от,невнимательный
1184,8.14,стимулировать,поощрение
1185,6.71,обвинять,заряд
1186,8.44,асфальтобетонный,мощение
1187,8.56,асфальтобетонный,проложить
1188,8.14,ёжиться,пригнуться
1189,4.71,ёжиться,согнуть
1190,9.88,передразнить,подражать
1191,5.71,протестантство,фундаментализм
1192,6.57,выступление,играть
1193,1.88,восстановить,найти
1194,5.25,восстановить,получить
1195,7.0,монокультура,культура
1196,4.83,эмульгировать,изменение
1197,1.0,рыцарский,последний
1198,6.5,рыцарский,вежливый
1199,5.0,моногенез,размножение
1200,5.14,чересстрочный,держать
1201,6.0,коммунистический,социалистический
1202,5.38,коммунистический,политик
1203,1.0,инопланетянин,животный
1204,6.86,бронх,трубка
1205,8.62,противоположность,оппозиция
1206,5.86,аметист,кристаллический
1207,7.67,турист,иностранец
1208,8.4,собрать,собрать
1209,8.57,собрать,созвать
1210,5.5,по опека,положение
1211,5.33,по опека,район
1212,8.43,мнительность,недоверие
1213,5.29,феминизировать,изменение
1214,7.71,гриб,растить
1215,0.67,гриб,выбрать
1216,7.38,мстительно,неумолимый
1217,8.56,мстительно,вредоносный
1218,5.5,рокировать,двигаться
1219,1.0,рокировать,фантазия
1220,7.83,блестящий,яркий
1221,6.29,маяк,корабль
1222,8.43,эротика,возбуждение
1223,6.67,эротика,желание
1224,7.43,цезаризм,самодержавие
1225,5.57,сессия,четверть
1226,4.43,сессия,сидеть
1227,8.33,модный,до-до-дата
1228,7.43,дразнить,мучение
1229,8.62,дразнить,ребёнок
1230,7.86,в микроволновой печь,повар
1231,8.17,поперечный,накрест
1232,7.67,управляющую позицию в фирма,положение
1233,4.5,методически,обязанность
1234,5.6,методически,ноу-хау
1235,6.29,волнение,лихорадка
1236,4.33,волнение,опьянение
1237,7.0,christianise,преобразование
1238,7.83,монархический,недемократичный
1239,5.33,монархический,благородный
1240,4.71,кооператор,супруг
1241,7.2,ограниченный,ограничить
1242,4.57,ограниченный,след
1243,5.5,местно,ток
1244,4.0,местно,местный
1245,0.14,евангелизационный,восторженный
1246,8.11,эмоциональность,эмоциональный
1247,8.67,различие,дифференци
1248,9.11,различие,вариация
1249,4.2,галлюцинация,плохо
1250,5.43,галлюцинация,воспринимать
1251,7.17,liverpools,англия
1252,7.67,расшифровка,читать
1253,8.43,погладить,сенсорный
1254,9.75,безродный,лишенные родительских права
1255,2.25,непостоянный,импровизированный
1256,5.0,контрабандист,товар
1257,8.14,астронавтический,космонавт
1258,7.33,изучение,смотреть
1259,7.14,обесцветить,отбеливатель
1260,4.83,ликвидируемых банк,исходить
1261,6.43,реванш,повторить
1262,6.62,шокировать,брезгливость
1263,5.2,конденсировать,инкапсулировать
1264,2.6,стипендия,буква
1265,8.5,стипендия,приз
1266,8.33,передатчик,коммуникатор
1267,7.75,передатчик,перевозчик
1268,5.25,автобус,школа
1269,8.6,дематериализовать,исчезать
1270,9.11,хищник,злоумышленник
1271,8.4,хищник,хищник
1272,0.57,увеличитель,оборудование
1273,4.8,переставлять,вниз
1274,2.4,переставлять,уменьшить
1275,7.43,эквивалентность,галстук
1276,0.75,локализировать,ложь
1277,7.0,локализировать,расположить
1278,7.25,закутаться,кокон
1279,3.83,доступный,понятный
1280,7.17,животность,природа
1281,9.22,перевить,оплётка
1282,7.5,поглощать,есть
1283,8.0,протестовать,пикет
1284,7.25,протестовать,нонконформист
1285,7.38,болельщик,энтузиаст
1286,1.0,бесспорный,грязный
1287,7.78,бесспорный,необидный
1288,5.5,физически,материал
1289,8.44,физически,телесный
1290,8.43,бесцеремонный,неофициальный
1291,7.0,бесцеремонный,невежливый
1292,6.17,почтовые индекс,код
1293,4.0,самовнушение,самосовершенствование
1294,5.33,обойти,бить
1295,1.29,обойти,отлив
1296,7.12,гомоэротический,гомосечь
1297,6.86,нежелательно,непрошенный
1298,7.6,адаптивный,аккомодационный
1299,5.57,лесовод,фермер
1300,5.6,подмигивание,мерцание
1301,7.33,трихлорид,хлорид
1302,6.5,предубеждение,отзыв
1303,3.17,предубеждение,гомофобия
1304,5.4,бахрома,украсить
1305,5.5,бахрома,окружать
1306,7.88,пас,охранник
1307,8.75,пас,клонить
1308,7.5,царство,ранг
1309,5.5,экскреция,вопрос
1310,9.25,экскреция,испражнение
1311,8.43,изобретательно,творческий
1312,9.12,наследник,наследница
1313,5.57,выраженность,смелость
1314,6.0,рыльце,отзыв
1315,1.0,рыльце,экспериментатор
1316,4.83,шумно,сгорание
1317,7.33,шумно,шум
1318,6.83,блестеть,блёстка
1319,8.0,блестеть,яркость
1320,8.5,бесполый,бесполый
1321,6.17,бесполый,антисексуальный
1322,6.8,грамотей,писатель
1323,5.2,грамотей,праймера
1324,7.14,оркестровка,музыкальный
1325,7.12,оркестровка,расположение
1326,9.33,вышивальщица,needleworker
1327,9.29,возбуждение,желание
1328,5.5,возбуждение,воспаление
1329,7.12,расширение,увеличение
1330,5.67,расширение,диапазон
1331,6.5,принуждение,введение
1332,7.0,связанность,мост
1333,7.8,чернеть,обесцветить
1334,8.5,чернеть,подпалить
1335,7.86,гальванизировать,пальто
1336,6.6,гальванизировать,шок
1337,3.0,военизировать,изменение
1338,9.0,печальный,тяжкий
1339,5.88,выписать,следовать
1340,9.83,нейролептик,клозапин
1341,8.75,созыв,сбор
1342,8.5,созыв,сборка
1343,6.6,интенция,смысл
1344,1.0,занятый,корабль
1345,3.0,занятый,дать
1346,8.6,восприимчивый,впечатлительный
1347,4.8,восприимчивый,аллергический
1348,9.12,паникёрство,предупреждение
1349,6.43,канонизировать,объявить
1350,7.2,канонизировать,хвалить
1351,7.17,вложение,гнездо
1352,3.4,иностранец,трансальпийский
1353,7.43,иностранец,гринго
1354,8.67,анестетик,препарат
1355,8.38,разъединять,отдельно
1356,6.57,высказывание,общение
1357,6.86,смягчить,снять
1358,4.29,смягчить,извиняться
1359,7.33,рыхлый,свободный
1360,6.83,украинец,славянский
1361,4.8,лицемерие,притворство
1362,8.0,ремонт,улучшение
1363,0.0,переплетение,сырой
1364,3.0,объективировать,изменение
1365,9.25,чёткость,свежесть
1366,8.67,магически,сверхъестественный
1367,8.0,человеколюбие,помощь
1368,7.14,шайба,работник
1369,0.86,шайба,печать
1370,8.4,хмурый,недовольный
1371,9.75,хмурый,хмуриться
1372,7.4,отстранить,предотвратить
1373,10.0,неродной,иностранный
1374,7.43,пораженец,пессимист
1375,0.5,нагота,сумрак
1376,9.75,нагота,раздеть
1377,9.0,неумелый,непрофессиональный
1378,6.71,конструкция,сюжет
1379,7.5,конструкция,собираться
1380,7.62,импликативный,смысл
1381,4.62,соответствие,давать
1382,8.4,соответствие,соглашение
1383,8.44,скейтбордист,конькобежец
1384,7.5,аттракцион,восторг
1385,4.71,разделить,пункт
1386,5.67,разделить,рассчитать
1387,4.83,диссоциировать,делимый
1388,7.4,снизить,сокращать
1389,0.14,снизить,разлив
1390,8.0,невразумительный,непонятно
1391,8.25,невразумительный,пастообразный
1392,6.5,слог,слово
1393,1.89,управление,коммуникабельный
1394,8.0,управление,правительство
1395,9.5,засушливый,сухой
1396,6.43,казахстанский,азия
1397,8.75,микросекунда,наносекунда
1398,0.57,изрыгать,семя
1399,6.2,различение,знать
1400,6.5,различение,дискриминация
1401,6.6,трудоспособный,работник
1402,6.17,однозначно,абсолютный
1403,1.88,тревожный,влиять
1404,0.25,тревожный,бросить
1405,7.12,юнисайклинг,велосипед
1406,7.83,мягкость,balminess
1407,3.67,мягкость,образ
1408,6.57,цивилизовать,усложнять
1409,3.43,цивилизовать,изменение
1410,9.25,доблестный,храбрый
1411,5.67,экспортёр,предприниматель
1412,1.12,регистрация,тело
1413,4.83,регистрация,вход
1414,7.22,разогреть,тепло
1415,8.6,стипендия,помощь
1416,5.71,стипендия,образование
1417,4.5,стрессор,агент
1418,7.83,переписка,писать
1419,3.83,переписка,соответствие
1420,9.12,связывание,подключить
1421,8.0,княжество,домен
1422,6.75,княжество,ранг
1423,6.0,экстраполяция,расчёт
1424,5.0,экстраполяция,вывод
1425,6.78,экстерриториальный,территориальный
1426,7.4,причудливый,произвольный
1427,7.67,лауреата нобелевской премия,лауреат
1428,1.0,в отставка,топ
1429,5.43,в отставка,офис
1430,8.67,гневный,злой
1431,0.71,ковбой,исполнитель
1432,7.33,ковбой,ранчо
1433,8.67,сращивать,породниться
1434,7.83,сращивать,кросс-ссылка
1435,4.17,преобладание,очевидность
1436,6.62,преобладание,доминирование
1437,9.0,размахивать,разоблачить
1438,8.71,размахивать,держать
1439,7.4,регионализм,политика
1440,2.75,регионализм,адрес
1441,9.27,экстрасенсорный,ясновидящий
1442,9.0,микрокомпьютер,компьютер
1443,0.12,субтропический,образный
1444,8.75,субтропический,экваториальный
1445,9.71,беспристрастный,беспристрастный
1446,7.57,беспристрастный,беспартийный
1447,5.8,прилипание,шрам
1448,9.38,резистивный,вызывающе
1449,8.57,однородный,гомогенизированный
1450,8.25,зависимость,зависимость
1451,6.71,зависимость,беспомощность
1452,7.33,изъятие,вывод
1453,5.0,контейнеровоз,корабль
1454,2.12,наивность,безыскусственный
1455,7.67,трансмутировать,стать
1456,3.75,baptistic,протестант
1457,6.0,заготовительный,поставка
1458,2.5,секулярист,адвокат
1459,4.4,недостаток,марк
1460,7.57,повторный брак,брак
1461,6.6,толковать,перетолковать
1462,4.5,толковать,разобрать
1463,2.33,клерикализм,политика
1464,5.29,нерешительность,сомневаться
1465,4.0,нерешительность,волатильность
1466,8.0,трансмутировать,стать
1467,0.29,трансмутировать,работа
1468,7.14,футболист,плеер
1469,7.83,отлучить,выгнать
1470,7.5,контейнер,груз
1471,6.86,коммутирование,путешествие
1472,6.5,транспондёр,устройство
1473,4.29,кооператор,супруг
1474,8.67,доконать,совокупляться
1475,9.44,замечательный,чрезвычайный
1476,8.29,замечательный,значительный
1477,5.17,эластичность,грациозность
1478,5.5,эластичность,изгибаемость
1479,3.33,чистилище,ситуация
1480,8.62,доисторический,последний
1481,3.83,технология,авиационный
1482,7.5,технология,наука
1483,5.86,переливание,залить
1484,3.71,переливание,одолжить
1485,6.67,пролапс,спускаться
1486,5.43,circularize,агитировать
1487,5.43,circularize,опрос
1488,1.25,зеленость,изобилие
1489,7.33,зеленость,спелость
1490,4.0,формализм,философический
1491,1.14,формализм,имитация
1492,4.6,взаимопроникать,spiritize
1493,7.14,ухудшаться,распалить
1494,1.75,ухудшаться,кувыркаться
1495,7.71,следопыт,охота
1496,4.83,потребовать,шум
1497,1.12,потребовать,стоимость
1498,9.0,однозначно,однозначно
1499,8.86,однозначно,явный
1500,7.71,намереваться,цель
1501,8.4,намереваться,план
1502,4.83,исключить,помешать
1503,7.0,нарушение,шторм
1504,8.29,нарушение,агитация
1505,1.67,старчество,положение
1506,4.4,гомофония,произношение
1507,6.8,гомофония,музыка
1508,0.0,противоположно,коричневый
1509,9.25,партнерство,отношение
1510,9.0,партнерство,партнерство
1511,8.62,удалять,пустой
1512,5.67,удалять,из
1513,9.62,трелёвочный,скид
1514,7.5,спортивный,игривый
1515,9.25,взращивание,уход
1516,1.0,микровольт,потенциал
1517,0.62,астероид,угловой
1518,0.0,астероид,ребёнок
1519,9.5,истребитель,убийца
1520,8.67,болтливость,коммуникативность
1521,9.12,разница,различие
1522,3.8,разница,перегиб
1523,7.12,сообразительность,стойкость
1524,7.71,конкурировать,гонка
1525,5.8,запланировать,календарь
1526,7.29,запланировать,программа
1527,8.75,нераскрытый,скрытый
1528,7.22,абстракционист,неизобразительный
1529,7.38,абстракционист,художник
1530,8.88,товарный,ходка
1531,5.33,взыскивать,требовать
1532,8.22,событие,продвижение
1533,7.38,сифон,ничья
1534,6.57,сифон,трубка
1535,6.5,организменный,система
1536,7.29,освящать,одухотворять
1537,7.4,привлекательная женщина,красота
1538,8.0,subserving,помочь
1539,4.8,кофактор,соединение
1540,8.88,сжигание,в огонь
1541,2.71,сжигание,изменение
1542,0.38,плечо,тяга
1543,2.6,плечо,поднять
1544,7.67,созвучно,письмо
1545,4.0,слуховой,анализировать
1546,5.17,слуховой,узнать
1547,4.67,клиент,дело
1548,5.5,клиент,гость
1549,8.0,интересный,завораживать
1550,3.25,интересный,обратиться
1551,7.5,выставить,козырять
1552,5.2,выставить,обладать
1553,7.57,ремейка,переделывать
1554,6.17,ремейка,создание
1555,2.75,цветение,рост
1556,6.14,автопилот,руководство
1557,3.4,автопилот,беспамятство
1558,8.0,separationist,сепаратист
1559,9.22,фальсификатор,обманщик
1560,9.0,кандалы,серёжка
1561,7.67,микросхема,чип
1562,8.14,бесцельный,негожий
1563,8.57,соучредитель,основатель
1564,6.17,специализация,карьер
1565,5.4,специализация,концентрация
1566,6.88,апокалиптический,вещий
1567,8.71,copilots,пилот
1568,8.67,предосудительный,неправильно
1569,6.6,смутить,расстроить
1570,9.67,бесформенный,неоформленный
1571,9.57,хвастливый,гордый
1572,9.0,смешанный,смесь
1573,7.33,триоксид,оксид
1574,7.71,обирать,уничтожить
1575,0.22,бакалавр,жить
1576,7.14,бакалавр,человек
1577,8.5,макроэкономист,экономист
1578,8.5,спокойствие,спокойствие
1579,7.67,спокойствие,хладнокровие
1580,8.22,доступный,дешёвый
1581,7.0,обклеить,крышка
1582,8.14,дружба,братство
1583,9.38,практически,практический
1584,7.43,практически,возможно
1585,2.2,собственников жилье,воин
1586,6.0,выбалтывание,говорить
1587,6.0,подтвердить,эмпирический
1588,5.25,позиционер,привод
1589,5.86,оплошность,упущение
1590,6.2,переоценка,оценка
1591,8.22,вернуть,сохранить
1592,7.0,вернуть,получить
1593,2.5,вещатель,диск
1594,1.6,вещатель,механический
1595,4.0,загон,документ
1596,4.25,загон,вставка
1597,4.0,упорядочить,решить
1598,6.0,упорядочить,организовать
1599,7.75,прослой,слой
1600,4.8,бестелесный,избавить
1601,7.71,интервьюирование,обратный
1602,8.17,заложить,пожертвовать
1603,8.22,заложить,гарантия
1604,7.22,коварно,опасный
1605,5.0,коварно,соблазнительный
1606,6.43,спирит,экстрасенс
1607,7.25,"""микрофаллос""",пенис
1608,6.14,перехватчик,боец
1609,0.43,окрестность,сенсорный
1610,3.0,окрестность,крышка
1611,8.89,рецензент,критик
1612,6.62,рецензент,писатель
1613,10.0,радость,счастие
1614,9.25,затем,дверь
1615,5.17,disestablishing,лишить
1616,2.5,растворить,государство
1617,2.4,растворить,целостность
1618,4.6,низовой,общий
1619,5.17,низовой,основной
1620,0.86,живодёр,квалифицировать
1621,8.0,коррупционный,зло
1622,7.57,собственноручный,картинка
1623,7.0,собственноручный,написать
1624,7.5,предопределять,предрассудок
1625,7.5,предопределять,определить
1626,7.0,ауторегуляция,органический
1627,8.38,вогнутый,изогнутый
1628,7.14,поножовщина,поранить
1629,1.12,иммиграция,дюйм
1630,8.0,иммиграция,мигрировать
1631,5.0,заметно,широкий
1632,8.78,заметно,приметный
1633,8.71,синхронный,синхронизировать
1634,4.57,исследователь,человек
1635,1.12,обстоятельство,владение
1636,0.8,обстоятельство,провиденс
1637,6.0,излагать,помещение
1638,7.67,негармоничный,несоответственный
1639,7.25,дезавуировать,отрицать
1640,5.86,регулариса,даже
1641,2.6,регулариса,решить
1642,8.78,владелец,держатель
1643,7.17,консультативный,познавательный
1644,4.33,многострадальный,тяжёлый
1645,7.6,рекомендовать,сообщить
1646,4.17,рекомендовать,хэш
1647,7.67,свергать,выгнать
1648,4.8,свергать,объявить
1649,7.57,бессловесный,косноязычный
1650,8.14,деморализовать,bastardize
1651,7.86,мускулистость,сила
1652,5.43,мускулистость,состояние
1653,8.29,неспециализированный,обобщённый
1654,6.88,внешность,проявление
1655,7.5,растрепаться,рандомизировать
1656,3.86,сниффер,человек
1657,4.5,раздражающе,ухудшиться
1658,4.17,раздражающе,лада
1659,7.5,побор,спрос
1660,7.43,отплытие,путешествие
1661,3.5,отплытие,лебедь
1662,8.2,возражать,раскольник
1663,8.25,наушник,покрытие
1664,6.4,синоптический,же
1665,0.5,infolding,органический
1666,8.83,низковато,небольшой
1667,4.5,оцифровывать,изменение
1668,5.0,приём,чаять
1669,8.22,приём,приветствие
1670,8.17,полнота,мясистость
1671,7.83,уродовать,шрам
1672,8.78,переоборудование,улучшение
1673,6.5,цензура,удаление
1674,9.56,цензура,цензурирование
1675,2.12,депрессор,нерв
1676,1.86,депрессор,мышца
1677,8.0,продуктовый,зелень
1678,7.67,fruiterer,продавец
1679,6.0,профсоюз,записаться
1680,6.62,профсоюз,присоединяться
1681,8.56,злопыхательство,мстительность
1682,9.78,злопыхательство,зло
1683,8.57,беспрецедентный,новый
1684,7.71,реклассификация,классификация
1685,8.71,объятие,приласкать
1686,9.25,самозарядный,автоматический
1687,2.0,похититель,мышца
1688,4.5,кульминация,эпизод
1689,0.25,кульминация,конкурс
1690,9.38,торжественность,серьёзность
1691,3.75,отграничить,определить
1692,7.5,моралист,сторонник
1693,8.78,неуверенность,insecureness
1694,8.67,неуверенность,тревога
1695,9.25,повторять,повторить
1696,0.5,церковь,выполнять
1697,7.5,открытие,повторное открытие
1698,3.83,открытие,раскрытие
1699,7.67,погружение,крышка
1700,9.38,погружение,раковина
1701,6.5,буквальность,конкретика
1702,8.43,признание,приём
1703,7.71,признание,приём
1704,5.57,комбинезон,одежда
1705,1.44,комбинезон,человек
1706,7.57,окутывать,кокон
1707,3.67,окутывать,изменение
1708,7.67,антифеминист,шовинист
1709,8.0,всеведение,мудрость
1710,8.33,удивить,ослепление
1711,7.38,приполярный,заполярный
1712,5.67,hq салон,преобладание
1713,8.29,акробат,канатоходец
1714,5.5,преждевременно,рано
1715,6.0,преждевременно,умный
1716,9.0,тревожный,напрячь
1717,10.0,изгнать,выгнать
1718,6.57,переезд,транспорт
1719,6.14,переезд,изменение
1720,5.6,индексальный,крест-индекс
1721,1.12,индексальный,поставка
1722,7.86,побег,бежать
1723,6.5,закодировать,код
1724,5.33,мочить,нажать
1725,7.0,гипермаркета,супермаркет
1726,5.33,предрешать,оценить
1727,9.25,действительно,искренний
1728,4.8,действительно,заверить
1729,1.5,discoverys,раскрытие
1730,6.33,discoverys,самопознание
1731,6.67,палестинец,арабский
1732,7.29,иждивенческий,зависимый
1733,7.0,соединить,общаться
1734,8.22,соединить,подключить
1735,1.25,nondescripts,человек
1736,8.75,аморфный,неоформленный
1737,1.89,аморфный,неорганический
1738,4.8,нетворческий,стерильный
1739,6.83,иностранец,гринго
