,similarity,word1,word2
968,1.33,увеличение,уменьшить
969,7.47,размытость,мазать
970,7.8,раздражать,сорвать
971,3.65,продать,давка
972,7.14,релиз,выгрузить
973,4.48,хотеть,спрос
974,6.14,клясться,черта
975,3.82,прищур,блик
976,3.49,орать,улюлюкать
977,6.64,результат,отделка
978,3.98,удар,больно
979,0.33,наклон,снижение
980,0.66,оставить,подняться
981,5.81,быть,стать
982,5.48,загипнотизировать,контроль
983,0.15,оставить,вернуться
984,3.65,отчаяние,расстроить
985,1.99,определить,думать
986,4.48,просить,задать
987,4.81,колено,согнуть
988,6.81,шкура,нажать
989,3.32,ложь,признать
990,2.99,ущипнуть,пунш
991,3.98,нажать,пат
992,6.31,преследование,заряд
993,5.31,убедить,объяснить
994,9.46,сохранить,держать
995,5.81,увеличить,смотреть
996,9.3,присоединяться,объединяться
997,8.3,отличаться,не согласный
998,1.49,ложь,не верить
999,1.33,досадить,мимический
1000,8.13,сохранить,держать
1001,8.3,существовать,жить
1002,3.49,держать,найти
1003,5.98,получить,взять
1004,2.57,знать,думать
1005,1.83,отправить,получить
1006,8.47,рекомендовать,предлагать
1007,5.81,бить,хлыст
1008,5.98,шкура,бросить
1009,1.66,выиграть,потерять
1010,7.64,нажать,пунш
1011,4.65,появляться,снова
1012,5.15,как,обожать
1013,3.98,прыжок,флип
1014,3.98,увеличить,посмотреть
1015,4.15,спорить,обсудить
1016,1.83,думать,знать
1017,7.97,замечание,сказать
1018,8.13,лопнуть,взрываться
1019,8.75,сообщить,сообщить
1020,3.15,подготовить,исправить
1021,7.8,выветривать,распад
1022,7.97,делать,участие
1023,6.81,уменьшить,уменьшить
1024,1.66,объяснить,понимать
1025,1.33,ползать,запустить
1026,8.47,прикручивать,прикрепить
1027,5.48,смущать,румяный
1028,4.48,больно,укус
1029,8.47,игнорировать,избежать
1030,8.96,плакать,всхлип
1031,6.47,гибкий,стрейч
1032,8.47,отрицать,запретить
1033,6.64,ущипнуть,выжать
1034,7.47,победить,выиграть
1035,6.97,грант,дать
1036,3.62,погибнуть,исчезать
1037,9.3,запретить,запрет
1038,9.13,сокращаться,уменьшить
1039,7.8,команда,сказать
1040,6.81,учить,сообщить
1041,4.81,отход,разложить
1042,3.15,спрос,поставка
1043,5.98,плакать,расстроить
1044,5.81,предлагать,сказать
1045,3.65,просить,нужно
1046,0.33,потерять,получить
1047,8.63,похитить,похитить
1048,0.5,дать,откреститься
1049,7.47,взмах,качели
1050,4.15,призывать,жаждать
1051,6.97,жарить,повар
1052,8.8,запретить,запретить
1053,8.8,растопить,размораживать
1054,9.46,воспроизвести,порода
1055,6.64,придумывать,сделать
1056,5.31,заклинание,писать
1057,9.3,толчок,впихнуть
1058,7.09,носить,держать
1059,3.49,слайд,качели
1060,5.15,собирать,держать
1061,7.47,шальной,бродить
1062,7.47,удалить,полоса
1063,5.48,разложить,уничтожить
1064,6.31,хруст,хруст
1065,2.99,думать,стесняться
1066,6.97,притворяться,представьте себ
1067,7.3,шишка,нажать
1068,3.65,появляться,приходить
1069,8.96,изучить,проверить
1070,5.89,увеличение,ускорить
1071,5.31,полагать,верить
1072,2.32,признать,существовать
1073,6.47,шлифовать,решётка
1074,6.97,поп,взрываться
1075,0.66,сказать,слушать
1076,1.16,диск,разрешение
1077,0.5,сломать,объединяться
1078,1.0,запах,сенсорный
1079,4.48,релиз,отдохнуть
1080,6.81,бить,злоупотребление
1081,7.3,заморачиваться,усугубить
1082,9.3,понять,держать
1083,8.13,взять,захватить
1084,7.3,приобрести,купить
1085,5.15,создать,воспроизвести
1086,5.81,взрываться,удар
1087,6.34,воспринимать,думать
1088,6.97,бродить,поиск
1089,0.33,шёпот,умора
1090,0.83,пунш,пить
1091,6.81,захватить,выбрать
1092,6.14,согнуть,стрейч
1093,3.15,залить,капать
1094,5.89,орать,объявить
1095,2.49,сообщить,задать
1096,6.81,признать,принять
1097,2.66,ремонт,заменить
1098,5.81,уничтожить,повредить
1099,6.14,смотреть,обзор
1100,7.47,давка,шлифовать
1101,0.33,делать,остановка
1102,2.57,идти,стремиться
1103,8.8,поп,лопнуть
1104,0.17,сделать,сломать
1105,6.14,плетение,вязать
1106,1.83,потерять,азартные игра
1107,2.32,худой,выложить
1108,7.8,определить,решить
1109,5.81,больно,штамм
1110,7.8,обожать,восхищаться
1111,5.15,платить,лечить
1112,1.49,узурпировать,использовать
1113,1.66,бродить,волноваться
1114,7.97,маскировка,скрыть
1115,3.98,воровать,накрутка
1116,5.81,изменение,отличаться
1117,9.3,наблюдать,посмотреть
1118,3.15,кашель,чих
1119,6.14,предпочитать,хотеть
1120,7.8,оставить,бежать
1121,6.14,плохо обращаться,больно
1122,3.49,убить,пересилить
1123,1.51,плакать,подразнить
1124,6.81,защищать,оправдать
1125,9.63,отойти,идти
1126,6.47,дизайн,придумывать
1127,5.31,стук,нажать
1128,0.66,давать,делать
1129,5.31,разогнать,отдельно
1130,0.66,пожинать,сеять
1131,7.47,писк,верещать
1132,1.83,начать,отделка
1133,8.3,бросить,бросать
1134,4.65,прервать,сломать
1135,5.48,оправдать,спорить
1136,6.47,ливер,тянуть
1137,8.47,оценить,судья
1138,6.97,уменьшить,сокращаться
1139,4.65,флёша,смущать
1140,8.6,сделать,создать
1141,5.48,изменение,стать
1142,6.97,советовать,помочь
1143,7.47,шишка,стук
1144,2.49,наскок,нажать
1145,3.92,хруст,оснастка
1146,1.16,слушать,смотреть
1147,2.99,больно,сжечь
1148,7.64,добиться,в excel
1149,4.81,сюрприз,завалить
1150,1.99,оставить,посетить
1151,3.82,арест,подозревать
1152,6.97,выполнить,отделка
1153,5.48,сказать,прогнозировать
1154,8.8,весна,отказ
1155,0.0,принять,снижение
1156,5.98,смех,наслаждаться
1157,4.98,признать,сказать
1158,5.31,выиграть,преодолеть
1159,7.64,изобразить,подражать
1160,1.49,рипа,исправить
1161,4.48,держать,остановиться
1162,6.14,подавиться,придушить
1163,6.64,повар,мальков
1164,5.48,замочить,замочить
1165,7.97,прыжок,наскок
1166,1.16,помочь,умора
1167,7.97,захватить,урвать
1168,0.17,унизить,смех
1169,4.32,обзор,читать
1170,4.81,носить,подходить
1171,5.15,путать,сорвать
1172,5.81,идти,ввести
1173,8.13,повторить,мимический
1174,6.64,летать,подняться
1175,1.66,делать,сметь
1176,5.81,выиграть,выполнить
1177,6.81,исчезать,уменьшить
1178,2.66,танец,нажать
1179,3.65,подходить,отделка
1180,5.48,отправить,дать
1181,8.47,добавить,накопить
1182,6.49,дать,одолжить
1183,3.49,разочаровать,предать
1184,7.8,запретить,остановка
1185,8.47,винить,обвинять
1186,5.48,запретить,отбить
1187,4.48,рекомендовать,сказать
1188,3.65,выиграть,доминировать
1189,6.31,растворить,растопить
1190,6.81,скользить,ползать
1191,7.14,захватить,захватить
1192,1.49,плавать,утопить
1193,5.31,открыть,придумывать
1194,5.64,сказать,напомнить
1195,4.98,звонить,говорить
1196,8.13,оправдать,объяснить
1197,5.48,подразнить,играть
1198,3.49,заполнить,крышка
1199,3.82,помочь,предупредить
1200,2.99,положить,дать
1201,7.47,избежать,гнушаться
1202,6.31,отдохнуть,успокоить
1203,9.46,ненавидеть,презирать
1204,4.15,понимать,уточнить
1205,7.09,исправить,лечить
1206,0.66,захват,релиз
1207,4.15,добиться,стремиться
1208,4.48,осуждать,насмешка
1209,8.47,воспитывать,сообщить
1210,6.97,расстроить,разочаровать
1211,8.8,уменьшить,вычесть
1212,7.47,следовать,след
1213,3.82,давка,танец
1214,1.33,бросить,сломать
1215,5.98,приветствовать,встретиться
1216,7.8,дышать,выдохнуть
1217,8.75,присутствовать,приходить
1218,5.81,больно,оскорбление
1219,6.97,стремиться,искать
1220,6.81,исправить,лечить
1221,6.34,воровать,урвать
1222,6.31,ложь,выложить
1223,5.31,остановка,ждать
1224,3.62,наклон,рост
1225,0.5,плавать,встретиться
1226,4.15,изменение,поворот
1227,0.66,простить,просить
1228,2.16,скрыть,пугать
1229,8.3,переставить,двигаться
1230,9.96,построить,построить
1231,6.81,нажать,атака
1232,3.32,критиковать,обидеть
1233,4.98,лизнуть,вкус
1234,7.8,получиться,добиться
1235,5.48,обмен,вернуться
1236,7.3,досадить,беспокоить
1237,2.66,жарить,сжечь
1238,1.16,убедить,согласиться
1239,2.66,жаловаться,досадить
1240,2.99,шлепок,пат
1241,0.33,прикручивать,ослабить
1242,8.63,преодолеть,триумф
1243,4.15,царапина,строчить
1244,6.81,авария,разбить
1245,5.15,глотка,глотать
1246,0.5,сопля,царапина
1247,2.66,решить,анализировать
1248,1.0,своп,летать
1249,9.13,избежать,мисс
1250,1.83,попробовать,убедить
1251,2.82,наслаждаться,жить
1252,4.98,уважение,признать
1253,3.49,концентрат,узнать
1254,9.46,погибнуть,умереть
1255,5.73,скольжение,слайд
1256,8.63,раздражать,заморачиваться
1257,2.26,уничтожить,сделать
1258,7.97,разделить,отдельно
1259,7.8,гостиный,отдохнуть
1260,4.98,появляться,показать
1261,3.49,бросить,поймать
1262,7.64,прыжок,связать
1263,6.81,изменение,сдвиг
1264,5.15,больно,разочаровать
1265,6.47,победить,контроль
1266,5.64,отчаяние,плакать
1267,9.3,разделить,сплит
1268,7.14,блеф,ложь
1269,5.81,глотка,хлебать
1270,3.92,повар,браконьерствовать
1271,9.46,разбить,давка
1272,2.82,чих,сопля
1273,1.66,бросить,удар
1274,0.66,лоскут,крышка
1275,1.99,погружение,разжёвывать
1276,2.49,тянуть,пресс
1277,5.15,смущать,оскорбление
1278,4.15,говорить,убедить
1279,5.58,маскировка,крышка
1280,2.16,блеск,рост
1281,4.81,держать,захватить
1282,1.49,получить,дать
1283,1.16,присутствовать,оставить
1284,7.3,процветать,получить
1285,7.8,прогнозировать,думать
1286,4.98,корзина,заморачиваться
1287,6.81,двигаться,прогулка
1288,7.14,перемешать,смесь
1289,5.98,оставить,путешествие
1290,8.13,стесняться,пауза
1291,4.48,нажать,рэп
1292,7.64,совместить,добавить
1293,8.63,как,наслаждаться
1294,5.48,путешествие,летать
1295,7.14,двигаться,буксировать
1296,1.33,умереть,осуждать
1297,3.32,стинг,укус
1298,3.98,построить,накопить
1299,3.98,носить,украсить
1300,6.47,выбрать,предпочитать
1301,3.62,вилять,двигаться
1302,1.99,отправить,вернуться
1303,2.82,больно,выжать
1304,5.15,отдельно,удалить
1305,2.32,игнорировать,забыть
1306,9.46,зависеть,полагаться
1307,3.32,релиз,дать
1308,9.13,замочить,мочить
1309,2.99,аванс,платить
1310,1.0,поймать,потерять
1311,2.82,шастать,следовать
1312,1.33,читать,заклинание
1313,6.14,в excel,выиграть
1314,0.17,запретить,разрешить
1315,3.65,тан,сжечь
1316,6.64,пауза,остановка
1317,0.0,признаться,отрицать
1318,6.31,экспресс,сказать
1319,7.3,изменение,переставить
1320,1.49,выиграть,поражение
1321,6.97,дезинтегрировать,уничтожить
1322,0.5,запретить,разрешить
1323,1.49,разрешить,запрет
1324,8.13,глотать,глотка
1325,1.0,перетасовать,ездить
1326,1.66,спорить,согласиться
1327,2.16,скольжение,крышка
1328,6.94,наказать,поругать
1329,0.83,осень,стенд
1330,6.31,признаться,сказать
1331,6.14,осуждать,наказать
1332,2.49,исчезать,очернить
1333,8.3,исчезать,исчезать
1334,5.89,призывать,предлагать
1335,1.16,путать,объяснить
1336,7.47,снести,сломать
1337,7.14,присутствовать,идти
1338,6.64,рэп,стук
1339,6.97,прямая,рулить
1340,4.98,пересадка,заменить
1341,0.66,больно,парить
1342,4.81,хруст,сломать
1343,6.14,предупредить,сказать
1344,6.47,набирать,получить
1345,6.81,украсить,украсить
1346,3.15,запустить,давка
1347,1.49,иметь,дать
1348,1.16,глотка,перемешать
1349,3.49,чоп,решётка
1350,6.64,подозревать,думать
1351,1.16,ненавидеть,как
1352,9.63,запретить,запретить
1353,3.32,цель,стрелять
1354,4.32,исправить,изменить
1355,6.14,конкурировать,бой
1356,5.15,насмешка,критиковать
1357,9.79,получить,приобрести
1358,7.8,получиться,процветать
1359,7.14,скольжение,летать
1360,7.14,дубликат,повторить
1361,5.48,собрать,набирать
1362,1.83,заменить,дать
1363,1.33,задать,попробовать
1364,7.3,сделать,подготовить
1365,7.3,сенсорный,пат
1366,2.16,показать,скрыть
1367,5.98,помнить,напомнить
1368,1.06,дезинтегрировать,интегрировать
1369,8.6,аннигилировать,снести
1370,5.98,нажать,стук
1371,2.16,плакать,унизить
1372,3.15,показание,судья
1373,5.64,звонить,сообщить
1374,0.17,забыть,помнить
1375,3.98,говорить,участие
1376,3.49,провести,использовать
1377,3.98,попробовать,получиться
1378,5.89,наказать,шлёпать
1379,7.14,растить,поднять
1380,2.66,воровать,ложь
1381,1.49,размытость,посмотреть
1382,4.65,кричать,поругать
1383,8.3,спускаться,осень
1384,9.63,прыжок,прыжок
1385,3.98,набирать,присоединяться
1386,6.31,бой,нажать
1387,0.17,встряхнуть,выпекать
1388,8.8,решить,выбрать
1389,6.81,делать,добиться
1390,5.81,бой,борьба
1391,2.99,думать,думать
1392,7.3,определить,уточнить
1393,9.3,говорить,говорить
1394,9.13,отдельно,сплит
1395,4.48,бросить,играть
1396,9.63,осуждать,черта
1397,3.15,заменить,удалить
1398,8.47,бросить,патрон
1399,8.3,принять,взять
1400,6.97,штамм,борьба
1401,3.49,рулить,травить
1402,5.31,сломать,лопнуть
1403,2.66,критиковать,ненавидеть
1404,5.81,сжечь,мальков
1405,5.98,атака,наскок
1406,4.48,глотка,вкус
1407,0.33,надеяться,отчаяние
1408,4.48,украсить,изменение
1409,7.47,сказать,сказать
1410,5.64,происходить,создать
1411,0.17,ложь,верить
1412,4.81,больно,стинг
1413,5.64,авария,сломать
1414,4.48,удалить,оставить
1415,1.16,держать,релиз
1416,1.0,прогулка,ездить
1417,3.32,призывать,хотеть
1418,7.97,сделать,построить
1419,7.47,исправить,решить
1420,0.33,обещать,сломать
1421,0.17,оставить,приехать
1422,5.31,притворяться,играть
1423,8.3,взрываться,прорезываться
1424,6.81,согласиться,принять
1425,2.49,воровать,взять
1426,5.64,узнать,думать
1427,4.68,поворот,перемешать
1428,6.97,полагать,думать
1429,6.14,жевать,хруст
1430,1.83,платить,получить
1431,1.16,уничтожить,осуждать
1432,9.13,признать,признаться
1433,7.3,интегрировать,смесь
1434,7.64,трещина,сломать
1435,4.81,уважение,салют
1436,2.32,переставить,исправить
1437,4.65,двигаться,давка
1438,6.47,оснастка,укус
1439,3.82,извинить,ложь
1440,7.8,доминировать,контроль
1441,8.47,говорить,общаться
1442,0.83,уничтожить,восстановить
1443,0.15,отчаяние,помочь
1444,3.62,шишка,толчок
1445,4.65,убедить,изменение
1446,5.81,больно,растяжение
1447,2.16,разделить,вычесть
1448,3.15,понимать,развивать
1449,8.13,заморачиваться,беспокоить
1450,3.15,азартные игра,отход
1451,2.32,объяснить,извинить
1452,6.47,рассчитать,определить
1453,1.0,обидеть,защищать
1454,7.3,комфорт,успокоить
1455,8.63,подключить,присоединяться
1456,7.3,погружение,замочить
1457,8.8,понять,сжимать
1458,3.15,держать,выжать
1459,5.98,спешить,давка
1460,3.49,штамм,сток
1461,4.98,петь,выполнять
1462,4.81,убить,придушить
1463,6.47,сказать,ответ
1464,8.13,смотреть,искать
1465,4.98,положить,выложить
1466,7.97,думать,анализировать
1467,9.3,хихиканье,смех
1468,6.97,комфорт,прильнуть
1469,1.33,ненавидеть,убить
1470,1.33,презирать,как
1471,1.99,грант,предположим
1472,1.66,отрицать,обвинять
1473,8.8,восхищаться,как
1474,3.82,полагаться,нужно
1475,3.15,умереть,дезинтегрировать
1476,6.64,выжать,обнять
1477,6.64,говорить,замечание
1478,8.3,лезть,подняться
1479,3.98,кажется,смотреть
1480,6.81,жить,выжить
1481,7.64,обмен,бартер
1482,0.3,идти,ждать
1483,8.13,раз,согнуть
1484,4.81,давать,дать
1485,0.33,отход,хотеть
1486,0.5,увеличение,снижение
1487,4.98,смотреть,воспринимать
1488,6.64,пауза,сломать
1489,5.43,дрейф,взмах
1490,7.47,развивать,построить
1491,8.3,запрос,задать
1492,9.13,шастать,бродить
1493,1.33,не,накрутка
1494,3.15,петь,радоваться
1495,8.96,накопить,собрать
1496,2.16,получиться,попытка
1497,5.98,сохранить,запасный
1498,9.46,запретить,запретить
1499,8.13,бродить,дрейф
1500,7.47,захватить,понять
1501,6.31,атака,больно
1502,1.0,простить,забыть
1503,5.81,повиноваться,слушать
1504,0.17,как,неприязнь
1505,6.81,отказ,прыжок
1506,8.6,бросить,бросить
1507,6.47,спорить,опровергнуть
1508,1.66,размораживать,повар
1509,0.17,искать,скрыть
1510,9.13,развалина,уничтожить
1511,3.65,кайф,летать
1512,0.0,остановка,двигаться
1513,7.97,дискуссия,спорить
1514,7.47,сломать,сплит
1515,2.82,потерять,шальной
1516,5.81,ничья,дизайн
1517,7.8,волноваться,беспокойство
1518,6.14,обновление,сообщить
1519,6.64,замечание,ответ
1520,6.64,двигаться,поток
1521,0.83,прыжок,запустить
1522,6.64,вернуться,снова
1523,5.15,ждать,держать
1524,1.49,ниже,лифт
1525,2.16,дышать,жить
1526,6.47,ненавидеть,неприязнь
1527,9.3,жевать,разжёвывать
1528,1.16,воровать,купить
1529,4.65,отдельно,отойти
1530,1.49,объявить,отказаться от
1531,0.17,нажать,запустить
1532,5.31,говорить,шёпот
1533,6.94,пить,хлебать
1534,0.66,выложить,стенд
1535,6.14,двигаться,освободить
1536,3.32,спрос,задать
1537,8.8,поручить,учить
1538,4.98,смотреть,найти
1539,2.49,вернуться,идти
1540,5.58,разочаровать,не
1541,5.31,согнуть,худой
1542,5.15,слушать,понимать
1543,5.64,оставить,разогнать
1544,2.49,ввести,знать
1545,1.0,игнорировать,признать
1546,8.3,обмануть,накрутка
1547,6.64,развивать,узнать
1548,6.64,объявить,говорить
1549,3.15,украсить,исправить
1550,7.8,выиграть,добиться
1551,8.13,растить,развивать
1552,6.47,толчок,пресс
1553,5.15,смотреть,оценить
1554,6.31,знать,понимать
1555,1.33,потерять,откреститься
1556,9.96,ремонт,исправить
1557,1.0,пить,смесь
1558,2.82,не,отбить
1559,0.5,размножаться,разделить
1560,7.64,наказать,преследование
1561,6.64,дискуссия,бой
1562,4.15,убедить,спорить
1563,8.63,сообщить,сказать
1564,1.16,заработать,провести
1565,0.5,жить,умереть
1566,0.83,исчезать,появляться
1567,0.83,микс,пить
1568,3.32,плакать,слеза
1569,9.3,захват,поймать
1570,7.8,контроль,работать
1571,6.81,добавить,получить
1572,7.64,уменьшить,ухудшаться
1573,6.14,уничтожить,победить
1574,5.81,читать,понять
1575,3.49,обещать,держать
1576,0.5,взять,вернуться
1577,6.31,взять,воровать
1578,5.15,разогнать,дать
1579,4.81,кажется,быть
1580,0.33,чих,благословить
1581,6.81,открыть,узнать
1582,1.0,раковина,плавать
1583,6.47,искать,найти
1584,5.64,чейза,запустить
1585,6.81,увеличение,увеличить
1586,4.32,замочить,раковина
1587,7.97,заморачиваться,кляча
1588,3.98,сказать,ответить
1589,4.81,снова,показать
1590,5.48,согласиться,пожалуйста
1591,1.0,создать,уничтожить
1592,6.31,узнать,понимать
1593,8.8,объяснить,уточнить
1594,3.82,присутствовать,присоединяться
1595,3.32,объединяться,галстук
1596,8.47,собирать,накопить
1597,8.47,приласкать,обнять
1598,7.47,захватить,понять
1599,7.14,ввести,участие
1600,6.31,двигаться,пересадка
1601,1.33,пить,перемешать
1602,4.32,повесить,убить
1603,4.81,задать,умолять
1604,6.47,оценить,определить
1605,7.97,разложить,ухудшаться
1606,5.64,воровать,похитить
1607,0.33,сломать,восстановить
1608,8.13,получить,получить
1609,0.17,воспринимать,обмануть
1610,8.3,определить,объяснить
1611,7.97,держать,захват
1612,6.79,отсоединить,слеза
1613,6.14,предварительный просмотр,смотреть
1614,2.41,худой,отделка
1615,5.48,остановка,доходность
1616,2.99,разжёвывать,глотать
1617,5.48,спорить,орать
1618,5.48,смотреть,анализировать
1619,6.14,обмен,заменить
1620,6.47,разбить,нажать
1621,8.3,держать,объятие
1622,4.81,шлифовать,танец
1623,5.31,сплит,отсоединить
1624,4.32,купить,заменить
1625,1.49,храпеть,досадить
1626,6.14,сломать,отсоединить
1627,2.32,играть,показать
1628,4.98,наказать,больно
1629,1.0,ненавидеть,жалеть
1630,5.31,анализировать,критиковать
1631,8.47,выиграть,получиться
1632,5.15,летать,флаттер
1633,7.14,прогулка,бродить
1634,8.63,свечение,блеск
1635,9.63,поругать,выговор
1636,3.82,копать,хоронить
1637,1.0,выдохнуть,вдыхать
1638,5.98,выложить,отдохнуть
1639,9.66,отойти,оставить
1640,0.5,забыть,узнать
1641,9.13,бросить,патрон
1642,3.62,получить,принести
1643,2.49,помочь,пожалуйста
1644,6.47,слайд,скользить
1645,2.32,воздерживаться,держать
1646,5.81,бить,бой
1647,6.64,призывать,желание
1648,3.98,отбить,разочаровать
1649,0.5,успокоить,больно
1650,5.31,прикручивать,оснастка
1651,4.48,раковина,осень
1652,6.31,дать,награда
1653,6.81,интегрировать,микс
1654,2.99,убить,давка
1655,5.48,обвинять,преследование
1656,0.66,распространение,собрать
1657,5.81,выполнить,преодолеть
1658,4.65,сенсорный,захватить
1659,3.82,шлифовать,шишка
1660,4.15,встряхнуть,перемешать
1661,5.98,выбрать,ливер
1662,3.02,вернуться,приходить
1663,1.99,лифт,толчок
1664,0.66,выжать,играть
1665,9.46,исчезать,исчезать
1666,7.3,предать,обмануть
1667,8.8,убедить,убедить
1668,3.15,дать,обмен
1669,1.16,пугать,встряхнуть
1670,6.31,флип,поворот
1671,6.81,оснастка,трещина
1672,1.16,накрутка,потерять
1673,5.64,посмотреть,признать
1674,6.31,вернуться,отступление
1675,5.15,накрутка,ложь
1676,4.48,поп,оснастка
1677,1.0,осень,поймать
1678,6.47,посмотреть,взгляд
1679,5.15,извинить,рационализировать
1680,7.97,снижение,уменьшить
1681,7.24,отрицать,объект
1682,0.0,заморозить,оттепель
1683,6.81,победить,поражение
1684,5.81,обсудить,дискуссия
1685,2.99,знать,решить
1686,8.8,повтор,сон
1687,1.0,верить,сомневаться
1688,3.15,прогулка,стенд
1689,3.98,признать,знать
1690,4.98,ничья,писать
1691,6.49,приветствовать,ввести
1692,2.72,завалить,преодолеть
1693,7.8,отказать,отрицать
1694,3.49,обвинять,рамка
1695,7.97,квакать,умереть
1696,0.66,ждать,звонить
1697,2.66,играть,практика
1698,8.96,подняться,рост
1699,5.64,уравновешенность,стенд
1700,2.49,обнять,поцелуй
1701,4.15,воспринимать,слушать
1702,2.99,рационализировать,говорить
1703,3.65,сказать,повторить
1704,2.32,остановка,сохранить
1705,3.32,запустить,пот
1706,5.98,флаттер,двигаться
1707,5.81,заниматься,начать
1708,8.63,рекомендовать,советовать
1709,0.33,задержка,начать
1710,4.81,дать,платить
1711,8.13,удивлять,сюрприз
1712,7.47,скольжение,парить
1713,4.48,растопить,кипятить
1714,6.97,провести,купить
1715,8.63,неприязнь,презирать
1716,1.16,сломать,исправить
1717,0.66,дать,спрос
1718,5.48,польский,руб.
1719,1.49,не,получиться
1720,8.47,победить,бить
1721,7.14,придушить,крышка
1722,5.98,умереть,распад
1723,5.15,предположим,думать
1724,2.82,идти,запустить
1725,2.99,прогулка,запустить
1726,5.98,прогулка,шастать
1727,2.82,ждать,стенд
1728,5.15,предварительный просмотр,обзор
1729,4.32,судья,обвинять
1730,5.48,понимать,признать
1731,0.66,оставить,ждать
1732,0.66,танец,вспышка
1733,9.46,желание,хотеть
1734,5.15,убедить,верить
1735,6.31,запустить,двигаться
1736,8.63,унизить,деградировать
1737,4.15,двигаться,выгрузить
1738,7.47,взять,похитить
1739,0.66,обвинять,ложь
1740,7.14,схватка,микс
1741,8.13,размножаться,воспроизвести
1742,0.33,выиграть,не
1743,7.8,оскорбление,деградировать
1744,5.15,извинить,оправдать
1745,4.98,ненавидеть,брезгливость
1746,4.23,нажать,больно
1747,7.8,получиться,в excel
1748,5.43,исчезать,дезинтегрировать
1749,1.66,платить,поднять
1750,3.82,отрицать,остановка
1751,1.33,стенд,сидеть
1752,2.57,волноваться,думать
1753,8.47,существовать,быть
1754,1.99,автошина,проступь
1755,4.65,плавать,проступь
1756,2.99,выложить,сидеть
1757,2.82,разложить,умереть
1758,5.15,остановиться,сидеть
1759,7.97,получить,получить
1760,5.58,призывать,убедить
1761,3.15,снова,посмотреть
1762,3.15,сток,раковина
1763,4.68,доставить,приехать
1764,6.64,думать,предположим
1765,9.13,открыть,найти
1766,9.13,лифт,поднять
1767,4.98,играть,наслаждаться
1768,5.81,наклон,худой
1769,0.33,лезть,спускаться
1770,8.13,мазать,пятно
1771,8.13,микс,совместить
1772,4.81,советовать,говорить
1773,0.15,добиться,не
1774,7.64,получить,взять
1775,3.98,предположим,прогнозировать
1776,5.31,пунш,шлепок
1777,6.64,прикрепить,совместить
1778,6.97,прогулка,проступь
1779,3.49,узнать,воспитывать
1780,3.49,тянуть,захватить
1781,0.66,подняться,осень
1782,1.0,защищать,атака
1783,4.98,построить,восстановить
1784,0.5,забыть,напомнить
1785,2.26,правильно,опровергнуть
1786,7.64,пить,глотка
1787,5.64,связать,прыжок
1788,7.64,смотреть,смотреть
1789,4.65,схватка,запустить
1790,4.81,бить,шкура
1791,5.98,судья,критиковать
1792,7.97,сохранить,защитить
1793,3.98,запустить,избежать
1794,5.98,присоединяться,принадлежать
1795,4.98,бросить,бросить
1796,9.3,помощь,помочь
1797,7.14,остерегаться,предупредить
1798,7.8,галстук,прикручивать
1799,4.81,играть,потешить
1800,1.66,сказать,отказаться от
1801,0.5,запретить,разрешить
1802,4.65,уважение,обожать
1803,1.99,лизнуть,укус
1804,4.65,сохранить,собирать
1805,7.8,объявить,сообщить
1806,0.66,принести,забыть
1807,2.32,пить,залить
1808,6.14,воровать,похитить
1809,2.99,полоса,подразнить
1810,8.96,заморачиваться,досадить
1811,2.16,взять,выгрузить
1812,6.31,изменить,переставить
1813,6.64,исчезать,дезинтегрировать
1814,8.63,вонь,запах
1815,5.15,тосковать,стремиться
1816,0.5,задать,получить
1817,5.15,покачивание,танец
1818,3.82,носить,доставить
1819,0.17,ремонт,сломать
1820,5.98,остановка,прервать
1821,6.81,двигаться,аванс
1822,3.82,хромота,прогулка
1823,8.3,брезгливость,обидеть
1824,2.66,придушить,поцелуй
1825,2.82,сломать,побег
1826,3.15,держать,остановиться
1827,2.66,держать,взять
1828,7.14,восхищаться,уважение
1829,6.94,скольжение,осень
1830,0.83,релиз,пресс
1831,5.64,участие,присоединяться
1832,4.98,знать,воспринимать
1833,5.15,смотреть,блик
1834,1.81,повстанец,орать
1835,2.32,покачивание,щекотать
1836,0.66,отказать,согласиться
1837,1.0,весна,осень
1838,6.94,сохранить,накопить
1839,7.09,граф,добавить
1840,3.82,больно,предать
1841,7.64,получить,получить
1842,8.9,производить,сделать
1843,1.33,снижение,аванс
1844,5.64,доходность,ждать
1845,7.14,накопить,растить
1846,1.49,дать,взять
1847,1.0,отрицать,жалеть
1848,9.46,смотреть,наблюдать
1849,5.15,получить,добиться
1850,4.65,больно,шлепок
1851,5.81,уволить,релиз
1852,7.97,воспринимать,посмотреть
1853,5.81,нападение,убить
1854,2.49,следовать,поиск
1855,7.97,посмотреть,предварительный просмотр
1856,5.48,ответ,говорить
1857,2.82,предлагать,говорить
1858,4.15,ненавидеть,блик
1859,5.31,отделка,выпускник
1860,0.17,остановиться,оставить
1861,6.64,рассчитать,вычислить
1862,4.48,сломать,растяжение
1863,0.33,начать,остановка
1864,3.32,жарить,мальков
1865,1.16,плакать,разочаровать
1866,4.32,летать,лоскут
1867,4.15,избрать,выиграть
1868,0.66,исчезать,снова
1869,3.65,оставить,избежать
1870,3.32,предварительный просмотр,ябеда
1871,6.97,охота,найти
1872,8.3,носить,буксировать
1873,7.8,цель,стремиться
