,similarity,word1,word2
699,37.0,снег-наш,погода-наш
700,37.0,серфер-наш,волна-наш
701,37.0,завтрак-n,ужин-наш
702,37.0,обувь-наш,нолик-наш
703,37.0,группа-наш,играть-в
704,37.0,кофе-наука,лопух-наш
705,37.0,кирпич-наш,стены-наш
706,37.0,рыбная ловля-наш,парусно-наш
707,37.0,серый-джей,бело-джей
708,37.0,оранжевый-джей,клубнично-наш
709,37.0,цвета-наука,фиолетовый-джей
710,37.0,блоссома-наука,дейзи-наука
711,37.0,ястреб-наш,сова-наш
712,37.0,выставки-наш,фотография-наш
713,37.0,утро-наш,ночь-наш
714,37.0,группа-наш,концерт-наш
715,37.0,платье-наш,рубашка-наш
716,37.0,ривера-наука,водопад-наш
717,36.0,керамические-джей,плитка-наш
718,36.0,облако-наш,капелька-наш
719,36.0,выставки-наш,скульптура-наш
720,36.0,дуб-наш,прутик-наш
721,36.0,кино-н,телевидения-наука
722,36.0,бабочка-наш,колибри-наука
723,36.0,дейзи-наука,траву-наш
724,36.0,пола-наука,мрамор-наш
725,36.0,каньон-наш,ривера-наука
726,36.0,украшение-наш,интерьер-наука
727,36.0,фламинго-наука,аист-наш
728,36.0,медведь-век,мать-наш
729,36.0,луна-наш,солнце-наш
730,36.0,музыкант-наш,петя-век
731,36.0,зеленый-джей,красно-джей
732,36.0,фиолетовый-джей,бело-джей
733,36.0,кинолог-джей,пэт-наш
734,36.0,утро-наш,сон-век
735,36.0,погода-наш,зима-наш
736,36.0,небо-наука,солнечный-джей
737,36.0,куртка-наш,ноский-наш
738,36.0,синий-джей,красно-джей
739,36.0,зеленый-джей,серый-джей
740,36.0,лиля-наш,лепесток-наш
741,36.0,синий-джей,фиолетовый-джей
742,36.0,гусь-наш,кряква-наш
743,36.0,отель-наш,ресторана-наука
744,36.0,центр город-джей,городской-джей
745,36.0,жан-наш,юбка-наш
746,36.0,парень-наш,человек-наука
747,36.0,день рождения-наука,счастливый-джей
748,36.0,курицу-наш,суп-наш
749,36.0,летать-в,крыло-наш
750,36.0,двери-наш,номер-наш
751,36.0,скайлайна-наука,небоскреб-наука
752,36.0,гепард-наш,жирафа-наука
753,36.0,кошек-дж,пэт-наш
754,36.0,авто-н,парковка-наш
755,36.0,галл-наш,кряква-наш
756,36.0,весна-наш,зима-наш
757,36.0,нарцисс-наш,весна-наш
758,36.0,дометр-наука,скайлайна-наука
759,36.0,салат-наш,помидор-наука
760,36.0,книга-наш,записи ть
761,36.0,ведро-наш,вода-наш
762,36.0,леди-наука,сексуально-джей
763,36.0,потолок-наш,номер-наш
764,36.0,лужа-наш,дождь-наука
765,36.0,костюм-наш,наряд-наш
766,36.0,хилла-наука,пейзажи-наш
767,36.0,бекон-наш,курицу-наш
768,36.0,рассвет-наш,ночь-наш
769,36.0,коктейль-наш,ресторана-наука
770,36.0,нарцисс-наш,лепесток-наш
771,36.0,каньон-наш,долина-наука
772,36.0,кирпич-наш,дом-n
773,36.0,группа-наш,рок-наш
774,36.0,книга-наш,иллюстрации-наш
775,36.0,рабочий стола-наука,сидеть-в
776,36.0,ярко-джей,небо-наука
777,36.0,осенне-наш,солнечный-джей
778,36.0,цвета-наука,желтый-джей
779,36.0,холодно-джей,погода-наш
780,36.0,синий-джей,зеленый-джей
781,36.0,глиттер-век,солнечный свет-наш
782,36.0,капельно-в,вода-наш
783,36.0,день-наука,мисти-джей
784,36.0,питание-наш,лапша-наш
785,36.0,козочки-наш,молоко-наш
786,36.0,розовый-джей,желтый-джей
787,36.0,пола-наука,интерьер-наука
788,36.0,черно-джей,фиолетовый-джей
789,36.0,двери-наш,окна-наш
790,36.0,сити-наш,скайлайна-наука
791,35.0,медведь-век,жить-в
792,35.0,арт-н,работа-наш
793,35.0,розовый-джей,фиолетово-наш
794,35.0,ванна-наш,номер-наш
795,35.0,дью-наш,дождь-наука
796,35.0,мальчик-наш,девушка-наука
797,35.0,каньон-наш,горы-наш
798,35.0,бело-джей,желтый-джей
799,35.0,цвета-наука,оттенок-наш
800,35.0,банан-наш,вишни-наш
801,35.0,млекопитающее-наш,грызун-наш
802,35.0,взрыв-наш,пожарно-наш
803,35.0,берег-наш,плавать-в
804,35.0,облако-наш,мисти-джей
805,35.0,сидеть-в,стенд-век
806,35.0,глиттер-век,золото-наш
807,35.0,черно-джей,бело-джей
808,35.0,света-наука,неонаука-наука
809,35.0,машина-наш,мыть-в
810,35.0,кофе-наука,ужин-наш
811,35.0,перышко-наш,фламинго-наука
812,35.0,центр город-джей,тротуар-наш
813,35.0,приготовления пищи-наш,едят-в
814,35.0,кошек-дж,лапу-наш
815,35.0,ворона-наш,галл-наш
816,35.0,фестиваль-наш,музыка-наш
817,35.0,грязь-наш,дорожно-наука
818,35.0,галл-наш,пеликан-наш
819,35.0,морковно-наш,помидор-наука
820,35.0,блоссома-наука,дерево-наука
821,35.0,ресторана-наука,магазин n
822,35.0,вишни-наш,винограда-наш
823,35.0,автомобильно-наука,гонки-наш
824,35.0,джаз-наш,фортепиано-наука
825,35.0,ястреб-наш,пеликан-наш
826,35.0,бейсбол-наш,играть-в
827,35.0,блум-наш,завода-наука
828,35.0,потолок-наш,стены-наш
829,35.0,говядина-наш,картофель-наш
830,35.0,завтрак-n,ресторана-наука
831,35.0,черно-джей,цвета-наука
832,35.0,ярко-джей,глиттер-век
833,35.0,колибри-наука,гнезда-наш
834,35.0,кошек-дж,ус-наш
835,35.0,пляжа-наш,праздника-наука
836,35.0,парусно-наш,берег-наш
837,35.0,дизайн-наш,график-джей
838,35.0,музыка-наш,трек-наш
839,35.0,воздух-наш,холодно-джей
840,35.0,десертные-наука,едят-в
841,35.0,шоколад-наш,клубнично-наш
842,35.0,ужин-наш,ночь-наш
843,35.0,сумрак-наш,восход-наш
844,35.0,лодку-наш,раковина-век
845,35.0,говядина-наш,приготовления пищи-наш
846,35.0,куртка-наш,жан-наш
847,35.0,компьютер-наш,лаборатории-наш
848,35.0,центр город-джей,скайлайна-наука
849,35.0,веселье-наш,игры-наш
850,35.0,плющ-наш,дерево-наука
851,35.0,гнезда-наш,оса-наш
852,35.0,сад-наш,тыквенно-наш
853,35.0,завиток-век,стрижка-наш
854,35.0,едят-в,мясо-наш
855,35.0,наряд-наш,юбка-наш
856,35.0,бекон-наш,говядина-наш
857,35.0,небоскреб-наука,башня-наш
858,35.0,всплеск-наш,мыть-в
859,34.0,нарцисс-наш,листва-наш
860,34.0,сад-наш,патио-наука
861,34.0,метро-н,метро-н
862,34.0,пляжа-наш,пейзажи-наш
863,34.0,фотограф-наш,свадьба-наш
864,34.0,пола-наука,номер-наш
865,34.0,фиолетовый-джей,желтый-джей
866,34.0,гитара-наш,петя-век
867,34.0,лепесток-наш,желтый-джей
868,34.0,бусина-наш,колье-наука
869,34.0,черно-джей,коричневый-джей
870,34.0,десертные-наука,клубнично-наш
871,34.0,говядина-наш,баранина-наш
872,34.0,хлеб-наш,картофель-наш
873,34.0,рыбная ловля-наш,гавань-наш
874,34.0,мопс-наш,терьер-наш
875,34.0,вечер-наш,время-наш
876,34.0,офис-наш,стол-наш
877,34.0,кот-наш,лизнуть-в
878,34.0,дометр-наука,интерьер-наука
879,34.0,вязание-наш,стежка-наш
880,34.0,весна-наш,солнце-наш
881,34.0,концерт-наш,джаз-наш
882,34.0,приготовления пищи-наш,суп-наш
883,34.0,оттенок-наш,солнце-наш
884,34.0,высокий-джей,башня-наш
885,34.0,перца-наш,салат-наш
886,34.0,клубнично-наш,помидор-наука
887,34.0,плоды-наш,пилинга-наука
888,34.0,пейзажи-наш,скайлайна-наука
889,34.0,зеленый-джей,желтый-джей
890,34.0,коричневый-джей,оранжевый-джей
891,34.0,цвета-наука,оранжевый-джей
892,34.0,гавань-наш,судно-наш
893,34.0,фиолетово-наш,желтый-джей
894,34.0,спорт-наш,плавание-наш
895,34.0,друг-наш,счастливый-джей
896,34.0,синий-джей,розовый-джей
897,34.0,блоссома-наука,оранжевый-джей
898,34.0,железнодорожные-наш,станции-наш
899,34.0,картофель-наш,салат-наш
900,34.0,интерьер-наука,стены-наш
901,34.0,ястреб-наш,колибри-наука
902,34.0,клифф-наш,коста-наука
903,34.0,перышко-наш,крыло-наш
904,34.0,коричневый-джей,желтый-джей
905,34.0,малина-наш,сладкий-джей
906,34.0,концерт-наш,петя-век
907,34.0,арт-н,ремесло-наука
908,34.0,блум-наш,листва-наш
909,34.0,курицу-наш,рисунок-наука
910,34.0,вишни-наш,оранжевый-джей
911,34.0,блоссома-наука,плоды-наш
912,34.0,животный-наш,дикий-джей
913,34.0,линия-наш,железнодорожный-наш
914,34.0,крыша-наш,плитка-наш
915,34.0,концерт-наш,фортепиано-наука
916,34.0,картофель-наш,рисунок-наука
917,34.0,облако-наш,солнце-наш
918,34.0,мрамор-наш,статуя-наш
919,34.0,замороженные-джей,мясо-наш
920,34.0,группа-наш,панкандидат-наука
921,34.0,насекомое-наш,гад-наш
922,34.0,дометр-наука,лестница-наш
923,34.0,кровать-наш,завтрак-n
924,34.0,блум-наш,лиля-наш
925,34.0,блондинка-джей,девушка-наука
926,34.0,жан-наш,наряд-наш
927,34.0,хлеб-наш,приготовления пищи-наш
928,34.0,цветок-наш,фиолетово-наш
929,34.0,пилинга-наука,кожа-наш
930,34.0,десертные-наука,динер-наш
931,34.0,арт-н,выставки-наш
932,34.0,куртка-наш,рубашка-наш
933,34.0,коричневый-джей,фиолетовый-джей
934,34.0,пола-наука,патио-наука
935,34.0,центр город-джей,шоссе-наука
936,34.0,фиолетовый-джей,красно-джей
937,33.0,стрекоза-наш,лягушка-наш
938,33.0,млекопитающее-наш,обезьяны-наш
939,33.0,мист-наш,утро-наш
940,33.0,перышко-наш,галл-наш
941,33.0,галл-наш,аист-наш
942,33.0,сумрак-наш,утро-наш
943,33.0,гитара-наш,играть-в
944,33.0,блум-наш,фиолетово-наш
945,33.0,кряква-наш,аист-наш
946,33.0,группа-наш,фортепиано-наука
947,33.0,глиттер-век,небо-наука
948,33.0,оранжевый-джей,розовый-джей
949,33.0,картофель-наш,суп-наш
950,33.0,серый-джей,фиолетово-наш
951,33.0,строительство-наш,снос-наш
952,33.0,пейзажи-наш,долина-наука
953,33.0,утро-наш,небо-наука
954,33.0,пляжа-наш,клифф-наш
955,33.0,буря-наш,тропический-джей
956,33.0,черно-джей,розовый-джей
957,33.0,хет-наш,куртка-наш
958,33.0,стрекоза-наш,колибри-наука
959,33.0,розовый-джей,бело-джей
960,33.0,синий-джей,желтый-джей
961,33.0,холодно-джей,горяч-джей
962,33.0,цветок-наш,розовый-джей
963,33.0,ярко-джей,звезда-наш
964,33.0,ресторана-наука,суши-наука
965,33.0,гитара-наш,клавиатура-наш
966,33.0,динер-наш,суши-наука
967,33.0,мебель-наш,номер-наш
968,33.0,пустыня-наш,пейзажи-наш
969,33.0,кафе-плата,ужин-наш
970,33.0,пекарня-наш,кафе-плата
971,33.0,фламинго-наука,пеликан-наш
972,33.0,салат-наш,сэндвич-наш
973,33.0,ярко-джей,темно-джей
974,33.0,дометр-наука,пола-наука
975,33.0,бекон-наш,едят-в
976,33.0,апартаменты-наш,пола-наука
977,33.0,железнодорожный-наш,метро-джей
978,33.0,губа-наш,улыбка-наш
979,33.0,грибок-наш,завода-наука
980,33.0,завтрак-n,динер-наш
981,33.0,перышко-наш,пеликан-наш
982,33.0,ванна-наш,горяч-джей
983,33.0,арки-наш,крыша-наш
984,33.0,игры-наш,матч-наш
985,33.0,метро-н,железнодорожные-наш
986,33.0,украшение-наш,древесина-наш
987,33.0,дометр-наука,снос-наш
988,33.0,арт-н,коллаж-наш
989,33.0,судно-наш,раковина-век
990,33.0,серый-джей,фиолетовый-джей
991,33.0,сад-наш,газон-наш
992,33.0,оранжевый-джей,фиолетово-наш
993,33.0,плющ-наш,дуб-наш
994,33.0,собака-наш,лизнуть-в
995,33.0,рассвет-наш,солнечный-джей
996,33.0,веселье-наш,ребёнка-наука
997,33.0,ланч-наш,ресторана-наука
998,33.0,метро-н,метро-джей
999,33.0,едят-в,клубнично-наш
1000,33.0,листва-наш,роза-наш
1001,33.0,вечер-наш,сон-век
1002,33.0,строительство-наш,интерьер-наука
1003,33.0,погода-наш,мокрый-джей
1004,33.0,плоды-наш,орехово-наш
1005,33.0,авто-н,парк-наш
1006,32.0,чернила-наш,карандаш-наш
1007,32.0,мороз-наш,мокрый-джей
1008,32.0,фотообои-наш,работа-наш
1009,32.0,ягодка-наш,блоссома-наука
1010,32.0,украшение-наш,освещение-наш
1011,32.0,человек-наука,мышца-наш
1012,32.0,капельно-в,лужа-наш
1013,32.0,крыльцо-наш,лестница-наш
1014,32.0,коричневый-джей,красно-джей
1015,32.0,утюг-наш,рыжевато-джей
1016,32.0,апартаменты-наш,спальня-наш
1017,32.0,листва-наш,лиля-наш
1018,32.0,лицо-наш,счастливый-джей
1019,32.0,аэропортугальский-наш,трафик-наш
1020,32.0,дождь-наука,ветра-наш
1021,32.0,почерк-наш,эскиз-наш
1022,32.0,сити-наш,жить-в
1023,32.0,дождь-наука,солнечный-джей
1024,32.0,блондинка-джей,стрижка-наш
1025,32.0,отказаться от-век,разруха-наш
1026,32.0,черно-джей,желтый-джей
1027,32.0,бекон-наш,приготовления пищи-наш
1028,32.0,стрекоза-наш,пруда-наш
1029,32.0,потолок-наш,лестница-наш
1030,32.0,утро-наш,время-наш
1031,32.0,картофель-наш,сладкий-джей
1032,32.0,день-наука,солнечный-джей
1033,32.0,отель-наш,дом-n
1034,32.0,парень-наш,стрижка-наш
1035,32.0,грязи-наш,песчано-наш
1036,32.0,лестница-наш,стены-наш
1037,32.0,коричневый-джей,бело-джей
1038,32.0,ужин-наш,сидеть-в
1039,32.0,вечер-наш,утро-наш
1040,32.0,скамейка-наш,сидеть-в
1041,32.0,колибри-наука,пеликан-наш
1042,32.0,велосипед-наука,измельчитель-наш
1043,32.0,листва-наш,тюльпан-наш
1044,32.0,барин-наука,кафе-плата
1045,32.0,осенне-наш,солнце-наш
1046,32.0,картофель-наш,помидор-наука
1047,32.0,пейзажи-наш,тропа-наш
1048,32.0,куртка-наш,юбка-наш
1049,32.0,строительство-наш,небоскреб-наука
1050,32.0,курицу-наш,баранина-наш
1051,32.0,серый-джей,оранжевый-джей
1052,32.0,бикини-наука,озеро-наш
1053,32.0,морковно-наш,суп-наш
1054,32.0,барин-наука,динер-наш
1055,32.0,десертные-наука,замороженные-джей
1056,32.0,приготовления пищи-наш,динер-наш
1057,32.0,фиолетово-наш,бело-джей
1058,32.0,яблоко-наш,десертные-наука
1059,32.0,приготовления пищи-наш,лапша-наш
1060,32.0,медведь-век,сын-наш
1061,32.0,насекомое-наш,лизард-наш
1062,32.0,листва-наш,прутик-наш
1063,32.0,открытый-джей,пул-наш
1064,32.0,утро-наш,закат-наука
1065,32.0,эскалатор-наш,метро-н
1066,32.0,бекон-наш,суп-наш
1067,32.0,ягодка-наш,сладкий-джей
1068,32.0,серый-джей,розовый-джей
1069,32.0,дождь-наука,солнце-наш
1070,32.0,игры-наш,играть-в
1071,32.0,коктейль-наш,ужин-наш
1072,32.0,дометр-наука,б-джей
1073,32.0,улица-наш,город-наш
1074,32.0,друг-наш,любовь-наш
1075,32.0,фестиваль-наш,музыкант-наш
1076,32.0,ягодка-наш,прутик-наш
1077,31.0,мяч-наш,падени-век
1078,31.0,черно-джей,фиолетово-наш
1079,31.0,ястреб-наш,дикий-джей
1080,31.0,приготовления пищи-наш,салат-наш
1081,31.0,пола-наука,лестница-наш
1082,31.0,газон-наш,патио-наука
1083,31.0,парень-наш,спорт-наш
1084,31.0,блоссома-наука,фиолетовый-джей
1085,31.0,холодно-джей,дождь-наука
1086,31.0,гад-наш,дикий-джей
1087,31.0,глиттер-век,солнце-наш
1088,31.0,номер-наш,лестница-наш
1089,31.0,млекопитающее-наш,дикий-джей
1090,31.0,интерьер-наука,краска-век
1091,31.0,фореста-наука,лягушка-наш
1092,31.0,потолок-наш,окна-наш
1093,31.0,коста-наука,парусно-наш
1094,31.0,отдохнуть-в,сидеть-в
1095,31.0,грибок-наш,мосс-наш
1096,31.0,интерьер-наука,лестница-наш
1097,31.0,невеста-наука,фотограф-наш
1098,31.0,грязь-наш,гонки-наш
1099,31.0,замороженные-джей,малина-наш
1100,31.0,мальчик-наш,школа-наш
1101,31.0,коричневый-джей,фиолетово-наш
1102,31.0,играть-в,стадион-наш
1103,31.0,часовня-наш,погост-наш
1104,31.0,дью-наш,мороз-наш
1105,31.0,темно-джей,серый-джей
1106,31.0,пустыня-наш,горы-наш
1107,31.0,ягодка-наш,фиолетовый-джей
1108,31.0,коллаж-наш,иллюстрации-наш
1109,31.0,холодно-джей,мокрый-джей
1110,31.0,бургера-наука,приготовления пищи-наш
1111,31.0,день-наука,вечер-наш
1112,31.0,жан-наш,рубашка-наш
1113,31.0,синий-джей,бело-джей
1114,31.0,жирафа-наука,льва-наш
1115,31.0,одуванчик-плата,листва-наш
1116,31.0,птица-наш,гад-наш
1117,31.0,ванная комната-наш,пола-наука
1118,31.0,любовь-наш,улыбка-наш
1119,31.0,небольшой-джей,деревня-наука
1120,31.0,хет-наш,жан-наш
1121,31.0,ярко-джей,оранжевый-джей
1122,31.0,бутон-наш,плоды-наш
1123,31.0,осень-век,разрыв-наш
1124,31.0,питание-наш,плоды-наш
1125,31.0,красно-джей,бело-джей
1126,31.0,коллаж-наш,выставки-наш
1127,31.0,оранжевый-джей,малина-наш
1128,31.0,хет-наш,наряд-наш
1129,31.0,хоккей-наш,играть-в
1130,31.0,ягодка-наш,едят-в
1131,31.0,сумка-наш,подушка-наш
1132,31.0,хлеб-наш,салат-наш
1133,31.0,ванная комната-наш,потолок-наш
1134,31.0,бекон-наш,бургера-наука
1135,31.0,керамические-джей,пола-наука
1136,31.0,веселье-наш,отдохнуть-в
1137,31.0,рассвет-наш,мисти-джей
1138,31.0,горяч-джей,погода-наш
1139,31.0,перца-наш,картофель-наш
1140,31.0,розовый-джей,красно-джей
1141,31.0,интерьер-наука,крыша-наш
1142,31.0,милый-джей,ребёнка-наука
1143,31.0,вайна-наука,вино-наш
1144,31.0,скайлайна-наука,башня-наш
1145,31.0,пэт-наш,терьер-наш
1146,31.0,девушка-наука,сексуально-джей
1147,31.0,центр город-джей,метро-н
1148,31.0,прыжок-наш,ноги-наш
1149,31.0,десертные-наука,салат-наш
1150,31.0,рубашка-наш,ноский-наш
1151,31.0,выставки-наш,живопись-наш
1152,31.0,дощатый-наш,тропа-наш
1153,31.0,яблоко-наш,блоссома-наука
1154,31.0,ястреб-наш,кряква-наш
1155,31.0,руки-наш,стенд-век
1156,31.0,цветок-наш,желтый-джей
1157,31.0,пола-наука,крыльцо-наш
1158,31.0,капельно-в,мыть-в
1159,31.0,листва-наш,плющ-наш
1160,30.0,клифф-наш,водопад-наш
1161,30.0,листва-наш,плоды-наш
1162,30.0,оранжевый-джей,бело-джей
1163,30.0,станции-наш,метро-джей
1164,30.0,листва-наш,желтый-джей
1165,30.0,чувак-наш,друг-наш
1166,30.0,фореста-наука,тропический-джей
1167,30.0,дождь-наука,солнце-наш
1168,30.0,живот-наш,танец-наш
1169,30.0,человек-наука,сексуально-джей
1170,30.0,красочный-джей,наряд-наш
1171,30.0,гад-наш,грызун-наш
1172,30.0,бургера-наука,салат-наш
1173,30.0,плоды-наш,сладкий-джей
1174,30.0,фламинго-наука,кряква-наш
1175,30.0,гараж-наш,кухня-наш
1176,30.0,крыша-наш,лестница-наш
1177,30.0,клуб-наш,хоккей-наш
1178,30.0,дом-n,лестница-наш
1179,30.0,чувствовать себя-в,поцелуй-наш
1180,30.0,ярко-джей,красно-джей
1181,30.0,озеро-наш,долина-наука
1182,30.0,двери-наш,патио-наука
1183,30.0,апартаменты-наш,кухня-наш
1184,30.0,серый-джей,желтый-джей
1185,30.0,курицу-наш,салат-наш
1186,30.0,панкандидат-наука,рок-наш
1187,30.0,блум-наш,прутик-наш
1188,30.0,блондинка-джей,парик-наш
1189,30.0,холодно-джей,вода-наш
1190,30.0,размытость-век,объектив-наш
1191,30.0,двери-наш,крыльцо-наш
1192,30.0,листва-наш,орхидея-наш
1193,30.0,двери-наш,интерьер-наука
1194,30.0,женщина-дж,макияж-наш
1195,30.0,облако-наш,солнечный свет-наш
1196,30.0,пляжа-наш,пеббл-наш
1197,30.0,ярко-джей,желтый-джей
1198,30.0,кровать-наш,пола-наука
1199,30.0,вишни-наш,десертные-наука
1200,30.0,мисти-джей,восход-наш
1201,30.0,темно-джей,оттенок-наш
1202,30.0,железная дорога-наш,метро-джей
1203,30.0,кафе-плата,пончик-наш
1204,30.0,музыкант-наш,панкандидат-наука
1205,30.0,мемориал-наш,человек-наука
1206,30.0,стопа-век,время-наш
1207,30.0,глиттер-век,звезда-наш
1208,30.0,веселье-наш,идея-наш
1209,30.0,группа-наш,униформа-джей
1210,30.0,насекомое-наш,завода-наука
1211,30.0,спальня-наш,кухня-наш
1212,30.0,гавань-наш,пейзажи-наш
1213,30.0,коллаж-наш,живопись-наш
1214,30.0,мист-наш,небо-наука
1215,30.0,рассвет-наш,солнце-наш
1216,30.0,костюм-наш,рубашка-наш
1217,30.0,грязи-наш,вода-наш
1218,30.0,блоссома-наука,фиолетово-наш
1219,30.0,рыбная ловля-наш,берег-наш
1220,30.0,облако-наш,солнечный-джей
1221,30.0,оттенок-наш,солнечный свет-наш
1222,30.0,друг-наш,улыбка-наш
1223,30.0,бекон-наш,салат-наш
1224,30.0,рмо-наш,раунд-наш
1225,30.0,цветок-наш,плоды-наш
1226,30.0,реферат-дж,музей-наш
1227,30.0,двери-наш,лестница-наш
1228,30.0,ноги-наш,высокий-джей
1229,30.0,приготовления пищи-наш,плоды-наш
1230,30.0,бургера-наука,суп-наш
1231,30.0,матч-наш,играть-в
1232,29.0,крупный рогатый скот-наш,козочки-наш
1233,29.0,камеры-наш,театр-наш
1234,29.0,цветок-наш,дикий-джей
1235,29.0,лизнуть-в,губа-наш
1236,29.0,ланч-наш,чай-наш
1237,29.0,ягодка-наш,десертные-наука
1238,29.0,центр город-джей,шопинга-наука
1239,29.0,кухня-наш,мыть-в
1240,29.0,лепесток-наш,прутик-наш
1241,29.0,счастливый-джей,ребёнка-наука
1242,29.0,амфибия-наш,птица-наш
1243,29.0,холодно-джей,солнечный-джей
1244,29.0,мясо-наш,суп-наш
1245,29.0,верблюд-наш,пустыня-наш
1246,29.0,листва-наш,оттенок-наш
1247,29.0,ресторана-наука,номер-наш
1248,29.0,пара-н,семейные-наш
1249,29.0,птица-наш,млекопитающее-наш
1250,29.0,арки-наш,крыльцо-наш
1251,29.0,китти-наука,лизнуть-в
1252,29.0,блоссома-наука,плющ-наш
1253,29.0,серый-джей,красно-джей
1254,29.0,ярко-джей,розовый-джей
1255,29.0,залив-наука,клифф-наш
1256,29.0,двери-наш,лестница-наш
1257,29.0,шахматы-наш,игрушка-наш
1258,29.0,галл-наш,колибри-наука
1259,29.0,красота-наш,павлина-наука
1260,29.0,дощатый-наш,парк-наш
1261,29.0,сити-наш,разруха-наш
1262,29.0,залив-наука,плавать-в
1263,29.0,дейзи-наука,листва-наш
1264,29.0,апартаменты-наш,ванная комната-наш
1265,29.0,цветок-наш,фиолетовый-джей
1266,29.0,хилла-наука,путь-наш
1267,29.0,матч-наш,стадион-наш
1268,29.0,памятник-наш,разруха-наш
1269,29.0,темно-джей,бело-джей
1270,29.0,древние-джей,сити-наш
1271,29.0,лизнуть-в,щенка-наш
1272,29.0,металл-наука,панкандидат-наука
1273,29.0,отель-наш,отдохнуть-в
1274,29.0,орехово-наш,подсолнух-наш
1275,29.0,горяч-джей,мокрый-джей
1276,29.0,стекло-наш,винил-наш
1277,29.0,листва-наш,мосс-наш
1278,29.0,коста-наука,пейзажи-наш
1279,29.0,бекон-наш,хлеб-наш
1280,29.0,кирпич-наш,крыша-наш
1281,29.0,мокрый-джей,зима-наш
1282,29.0,темно-джей,силуэт-наш
1283,29.0,бекон-наш,десертные-наука
1284,29.0,пола-наука,лестница-наш
1285,29.0,день-наука,ланч-наш
1286,29.0,линия-наш,ланч-наш
1287,29.0,номер-наш,сидеть-в
1288,29.0,интерьер-наука,открытый-джей
1289,29.0,рубашка-наш,бело-джей
1290,29.0,лизнуть-в,лапу-наш
1291,29.0,коричневый-джей,розовый-джей
1292,29.0,друг-наш,веселье-наш
1293,29.0,сити-наш,центр город-джей
1294,28.0,пул-наш,отдохнуть-в
1295,28.0,птица-наш,стрекоза-наш
1296,28.0,бекон-наш,помидор-наука
1297,28.0,одуванчик-плата,семя-наш
1298,28.0,фиолетовый-джей,оттенок-наш
1299,28.0,бекон-наш,перца-наш
1300,28.0,темно-джей,фиолетовый-джей
1301,28.0,двери-наш,пола-наука
1302,28.0,тротуар-наш,улица-наш
1303,28.0,бекон-наш,сэндвич-наш
1304,28.0,лепесток-наш,розовый-джей
1305,28.0,цвета-наука,темно-джей
1306,28.0,кирпич-наш,лестница-наш
1307,28.0,туман-наш,солнечный-джей
1308,28.0,долина-наука,водопад-наш
1309,28.0,рисунок-наука,суп-наш
1310,28.0,патио-наука,пул-наш
1311,28.0,патио-наука,сидеть-в
1312,28.0,ривера-наука,пейзажи-наш
1313,28.0,борода-наш,блондинка-джей
1314,28.0,гнезда-наш,аист-наш
1315,28.0,морковно-наш,перца-наш
1316,28.0,коллаж-наш,краска-век
1317,28.0,прыжок-наш,плавание-наш
1318,28.0,часовня-наш,надгробие-наш
1319,28.0,чувствовать себя-в,улыбка-наш
1320,28.0,флаг-наш,полоса-наш
1321,28.0,гавань-наш,город-наш
1322,28.0,гитара-наш,панкандидат-наука
1323,28.0,пейзажи-наш,солнечный-джей
1324,28.0,рождество-наш,валентина-наш
1325,28.0,блум-наш,розовый-джей
1326,28.0,медведь-век,дочь-наука
1327,28.0,насекомое-наш,грызун-наш
1328,28.0,спальня-наш,пола-наука
1329,28.0,лестница-наш,стены-наш
1330,28.0,часовня-наш,разруха-наш
1331,28.0,говядина-наш,помидор-наука
1332,28.0,каракули-наш,скрэтч-наш
1333,28.0,нарцисс-наш,фиолетовый-джей
1334,28.0,озеро-наш,пейзажи-наш
1335,28.0,крыша-наш,лестница-наш
1336,28.0,мальчик-наш,жить-в
1337,28.0,цепь-наш,магазин-наш
1338,28.0,коста-наука,хилла-наука
1339,28.0,мухомор-наш,перца-наш
1340,28.0,крыльцо-наш,окна-наш
1341,28.0,горяч-джей,вода-наш
1342,28.0,ноский-наш,бело-джей
1343,28.0,арки-наш,мост-наш
1344,28.0,десертные-наука,малина-наш
1345,28.0,кирпич-наш,потолок-наш
1346,28.0,пейзажи-наш,солнце-наш
1347,28.0,сити-наш,площадь-джей
1348,28.0,стенд-век,прогулка-век
1349,28.0,вечер-наш,веселье-наш
1350,28.0,счастливый-джей,сексуально-джей
1351,28.0,бургера-наука,мак-наш
1352,28.0,краска-век,скульптура-наш
1353,28.0,мисти-джей,утро-наш
1354,28.0,мороз-наш,дождь-наука
1355,28.0,цвета-наука,оттенок-наш
1356,28.0,бекон-наш,картофель-наш
1357,28.0,патио-наука,лестница-наш
1358,27.0,горяч-джей,мыть-в
1359,27.0,кнопка н,наклейка-наш
1360,27.0,милый-джей,счастливый-джей
1361,27.0,счастливый-джей,разрыв-наш
1362,27.0,перца-наш,суп-наш
1363,27.0,аллея-наш,гонки-наш
1364,27.0,улыбка-наш,разрыв-наш
1365,27.0,поезд-наш,метро-джей
1366,27.0,блондинка-джей,завиток-век
1367,27.0,фламинго-наука,млекопитающее-наш
1368,27.0,крыльцо-наш,лестница-наш
1369,27.0,форд-наш,ривера-наука
1370,27.0,номер-наш,лестница-наш
1371,27.0,лицо-наш,глиттер-век
1372,27.0,гнезда-наш,гад-наш
1373,27.0,парусно-наш,раковина-век
1374,27.0,пола-наука,кухня-наш
